avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
36.0,0.0,9.75,3.34,20.0,1.41,cycling
37.25,2.17,15.67,1.7,20.33,1.7,cycling
35.25,3.9,19.75,2.17,16.75,3.7,cycling
39.0,0.71,18.25,2.59,22.25,1.79,cycling
41.75,0.43,12.75,2.86,22.75,0.43,cycling
43.25,2.49,16.25,2.05,16.5,3.35,cycling
37.0,1.41,17.0,3.67,23.0,1.41,cycling
35.4,1.2,20.5,1.66,19.6,3.67,cycling
36.0,0.0,15.0,2.12,23.75,0.43,cycling
34.0,1.41,19.75,1.92,22.67,0.47,cycling
35.4,4.72,20.75,2.49,21.0,1.67,cycling
39.0,0.0,19.75,3.49,21.0,0.0,cycling
41.5,1.5,10.5,5.02,20.25,1.3,cycling
39.5,2.06,15.25,2.17,18.25,3.19,cycling
36.0,0.0,17.0,2.94,20.0,3.0,cycling
35.75,0.43,16.25,1.79,21.5,0.87,cycling
35.25,1.3,16.5,3.5,22.5,1.5,cycling
37.25,2.17,20.0,6.36,17.5,6.02,cycling
38.25,3.56,17.5,3.91,21.0,3.08,cycling
42.25,2.17,11.25,5.54,20.75,0.83,cycling
40.5,3.57,16.75,5.21,15.0,2.16,cycling
35.5,1.5,19.67,3.4,21.67,1.7,cycling
35.0,1.41,19.33,1.7,21.0,3.0,cycling
36.25,4.55,17.0,4.24,23.0,1.22,cycling
36.0,6.38,16.75,4.02,19.33,3.4,cycling
38.75,0.83,16.0,2.92,19.5,4.03,cycling
43.0,1.41,13.67,1.7,18.25,3.9,cycling
39.75,2.49,14.5,3.57,16.0,2.45,cycling
35.25,1.3,21.0,2.12,18.0,2.55,cycling
34.5,1.5,18.0,1.87,21.25,2.38,cycling
29.25,8.79,19.75,3.27,21.5,1.5,cycling
37.75,1.09,18.5,2.5,18.5,3.5,cycling
41.0,1.87,10.5,3.2,23.25,1.3,cycling
44.75,1.64,17.0,1.0,22.5,1.5,cycling
39.25,2.86,14.67,2.05,20.0,5.15,cycling
34.0,2.35,15.33,0.47,21.67,3.09,cycling
35.75,2.49,13.25,1.79,21.0,0.71,cycling
37.67,1.25,16.0,3.46,20.0,1.63,cycling
38.5,1.12,15.25,1.3,20.25,1.92,cycling
39.0,2.24,14.25,1.48,23.67,0.47,cycling
44.67,1.25,14.0,2.45,23.25,1.3,cycling
41.25,3.56,9.0,5.0,13.5,7.23,cycling
35.5,0.87,22.67,1.25,19.33,4.78,cycling
34.75,1.79,20.0,1.87,21.5,2.29,cycling
30.75,5.54,20.25,1.48,22.5,1.5,cycling
39.75,1.3,10.75,6.22,20.0,2.74,cycling
43.75,1.09,10.25,4.92,19.0,2.12,cycling
36.75,3.27,13.33,1.25,18.67,1.25,cycling
34.5,1.5,24.0,0.0,19.25,4.26,cycling
36.0,0.0,19.0,1.22,19.0,2.16,cycling
33.25,4.21,21.25,0.43,22.75,0.83,cycling
35.25,5.26,19.0,4.3,22.25,3.03,cycling
40.25,1.79,11.0,3.16,22.25,1.09,cycling
44.67,0.47,14.33,0.94,20.25,2.49,cycling
38.75,2.17,15.0,4.3,19.25,3.42,cycling
35.75,0.43,22.0,0.82,21.0,2.45,cycling
37.0,0.82,18.0,3.08,21.33,2.49,cycling
34.5,4.72,20.5,3.91,21.5,2.06,cycling
39.25,1.09,15.75,3.96,21.5,2.29,cycling
41.5,1.5,8.75,5.07,23.25,0.83,cycling
43.0,2.83,17.33,2.62,16.25,4.15,cycling
36.0,2.12,17.33,2.62,24.0,0.0,cycling
36.0,0.0,20.0,3.16,19.25,1.79,cycling
35.67,0.47,15.33,3.68,23.67,0.47,cycling
37.0,3.27,18.0,2.94,19.5,5.59,cycling
37.25,4.92,18.25,3.03,19.25,4.55,cycling
41.5,1.8,10.75,1.92,21.5,1.12,cycling
40.25,3.27,15.25,4.6,14.25,3.49,cycling
36.0,0.0,21.5,2.87,18.0,5.66,cycling
35.25,1.3,12.75,8.32,22.0,2.12,cycling
30.0,6.52,18.75,1.92,20.5,4.15,cycling
38.0,4.74,17.67,6.34,22.5,2.06,cycling
42.0,1.87,12.5,5.77,20.0,1.22,cycling
41.0,2.92,14.75,3.49,12.0,1.87,cycling
34.5,1.5,21.5,2.29,19.5,2.06,cycling
35.25,1.3,16.0,2.92,22.25,1.09,cycling
35.75,3.27,17.33,2.62,20.0,3.27,cycling
34.5,3.84,18.5,6.1,16.75,5.31,cycling
39.5,1.12,17.25,2.86,22.5,2.69,cycling
43.33,1.25,8.75,3.7,21.67,3.3,cycling
37.25,1.79,17.5,3.5,15.0,4.06,cycling
36.0,0.0,23.0,1.41,17.0,6.48,cycling
35.67,0.47,13.5,1.5,20.25,2.38,cycling
30.25,5.21,20.0,1.73,21.25,3.34,cycling
38.0,3.39,19.67,3.3,22.5,1.5,cycling
41.75,1.79,6.5,3.5,21.25,0.83,cycling
38.25,2.28,14.67,4.03,18.0,4.24,cycling
35.75,0.43,22.4,1.2,14.2,9.62,cycling
35.25,1.3,19.0,1.41,21.33,0.47,cycling
33.0,0.0,21.25,0.83,21.33,0.47,cycling
35.0,2.55,21.0,1.87,20.25,2.49,cycling
31.0,8.16,17.0,5.1,17.75,8.26,cycling
41.2,1.72,11.0,5.39,21.0,0.0,cycling
40.0,2.16,14.67,2.49,13.0,5.34,cycling
36.0,0.0,20.5,1.5,18.0,2.45,cycling
36.0,0.0,18.25,1.3,20.0,0.71,cycling
35.0,1.22,21.25,0.43,21.0,0.0,cycling
37.75,3.83,20.25,3.7,18.5,1.5,cycling
37.5,2.69,20.0,2.0,19.0,7.79,cycling
41.75,1.79,9.5,5.5,21.5,1.12,cycling
40.0,3.24,14.5,2.5,20.67,4.71,cycling
35.25,1.3,20.25,4.92,22.25,4.21,cycling
36.0,0.0,19.75,2.38,20.25,3.77,cycling
37.33,1.89,20.25,1.48,22.67,0.94,cycling
34.75,6.53,16.25,4.92,18.5,6.18,cycling
40.25,1.79,16.0,0.0,22.25,1.3,cycling
43.33,1.7,15.67,2.62,16.25,4.97,cycling
37.75,2.49,19.25,3.49,20.0,3.74,cycling
36.0,0.0,23.0,2.24,15.5,3.5,cycling
36.0,0.0,18.0,1.41,21.75,2.49,cycling
30.75,4.92,18.0,3.67,22.5,2.6,cycling
38.75,1.79,15.0,4.74,23.0,1.22,cycling
42.0,1.87,15.0,0.71,18.5,4.33,cycling
42.25,2.17,11.0,3.67,14.75,5.31,cycling
36.75,1.3,18.5,4.15,15.5,5.22,cycling
35.25,1.3,22.5,1.12,18.75,1.3,cycling
33.75,1.3,21.0,0.0,21.0,0.0,cycling
35.75,3.9,21.25,2.68,19.6,3.01,cycling
40.0,1.22,13.25,4.44,22.75,1.3,cycling
43.0,1.58,14.0,1.63,16.0,2.83,cycling
35.33,3.3,13.75,4.76,14.33,5.19,cycling
35.67,0.47,24.0,0.0,20.0,1.0,cycling
36.0,0.0,20.75,0.83,20.75,1.79,cycling
36.0,2.12,22.5,0.5,19.25,3.42,cycling
32.75,5.67,17.0,6.96,22.5,3.35,cycling
40.75,1.09,14.25,3.27,23.5,0.5,cycling
42.0,2.94,14.0,1.0,18.5,2.87,cycling
36.0,2.12,19.75,4.6,22.25,4.26,cycling
36.0,0.0,21.5,1.8,15.0,4.55,cycling
36.25,2.49,20.67,0.47,20.67,0.47,cycling
37.5,3.2,17.5,7.83,21.0,1.87,cycling
39.67,0.94,15.0,3.08,22.67,1.89,cycling
41.33,0.94,12.33,1.25,21.25,0.83,cycling
42.25,2.05,14.0,2.0,16.5,2.96,cycling
36.5,0.87,21.0,5.2,17.75,1.92,cycling
35.75,0.43,15.75,3.96,21.25,2.05,cycling
33.75,3.49,20.75,3.49,18.25,6.18,cycling
36.75,6.3,17.25,3.9,21.5,3.28,cycling
42.25,1.48,13.75,3.34,21.0,3.54,cycling
43.25,2.49,11.75,3.03,18.25,3.9,cycling
35.0,2.45,19.0,5.15,15.25,6.18,cycling
36.0,0.0,19.67,2.49,21.0,0.0,cycling
36.75,1.3,20.5,3.5,21.0,3.0,cycling
37.5,3.35,20.33,2.87,18.33,3.4,cycling
40.25,0.83,17.75,2.49,23.0,1.58,cycling
42.0,0.0,12.0,0.0,23.0,0.82,cycling
41.5,3.57,13.0,3.24,10.5,2.06,cycling
35.0,1.41,20.25,3.34,16.0,2.45,cycling
36.0,0.0,18.5,1.5,19.67,1.25,cycling
38.0,2.12,21.25,2.17,20.0,1.0,cycling
31.67,6.55,16.67,4.78,18.25,5.26,cycling
41.0,1.41,10.0,6.16,22.25,1.3,cycling
43.0,1.22,12.5,1.12,17.5,3.2,cycling
37.8,4.49,15.4,3.2,20.25,2.49,cycling
35.67,0.47,22.5,0.5,22.0,1.0,cycling
36.0,0.0,21.25,0.43,22.75,1.64,cycling
36.0,2.12,23.0,0.71,22.25,1.79,cycling
31.75,6.72,17.75,4.92,18.25,7.82,cycling
40.33,0.94,13.25,2.38,22.0,1.41,cycling
42.75,1.92,10.75,5.49,15.75,2.86,cycling
36.25,2.49,20.0,3.74,22.0,1.41,cycling
35.25,1.3,24.0,1.63,12.33,0.47,cycling
35.75,2.49,20.0,0.0,21.67,0.94,cycling
38.5,1.8,17.5,4.03,22.75,2.77,cycling
40.5,1.5,13.5,2.69,20.5,0.87,cycling
43.5,1.12,13.25,1.3,16.25,4.49,cycling
40.67,2.36,14.0,2.45,19.0,1.41,cycling
35.5,1.5,21.0,4.64,19.75,4.71,cycling
35.0,1.41,21.33,0.47,17.0,3.24,cycling
33.5,2.87,21.5,0.5,20.5,2.29,cycling
30.25,6.18,17.5,4.33,22.25,3.7,cycling
40.25,0.83,13.0,1.73,20.25,2.49,cycling
43.0,1.22,7.67,3.09,14.0,5.61,cycling
38.0,2.45,18.0,4.9,19.25,2.95,cycling
35.5,1.5,23.5,1.8,16.5,2.69,cycling
32.75,0.43,19.67,0.47,20.67,1.89,cycling
38.0,2.12,22.0,1.0,20.0,2.12,cycling
37.5,2.69,15.25,4.44,20.5,4.77,cycling
40.33,1.25,13.75,2.68,18.67,1.7,cycling
42.75,0.83,11.5,1.12,18.0,3.67,cycling
37.25,1.79,19.5,4.5,20.67,4.11,cycling
36.33,0.47,22.33,1.7,13.25,7.73,cycling
33.75,2.49,18.5,1.5,20.0,1.73,cycling
33.5,4.77,22.75,1.09,21.75,1.92,cycling
35.75,2.77,18.67,5.56,24.33,1.25,cycling
40.25,1.3,15.0,3.0,19.0,1.41,cycling
40.75,3.19,11.25,5.63,12.5,3.91,cycling
36.25,0.43,22.25,2.95,23.33,6.65,cycling
33.75,1.3,19.5,1.66,17.25,1.48,cycling
33.0,0.0,20.0,1.22,19.67,0.94,cycling
35.25,2.49,21.75,1.3,20.75,1.09,cycling
32.75,4.26,18.75,6.87,22.75,1.79,cycling
39.0,0.0,15.67,1.7,21.0,2.24,cycling
42.0,0.71,10.0,4.0,17.75,3.49,cycling
38.0,2.45,19.0,5.1,21.0,2.55,cycling
36.0,0.0,24.5,0.87,16.5,2.69,cycling
34.5,1.5,21.75,0.83,19.5,2.6,cycling
35.0,2.74,23.0,1.22,19.25,3.11,cycling
32.75,5.21,20.33,3.3,21.5,4.15,cycling
40.5,1.5,13.67,3.09,20.75,1.09,cycling
43.0,2.12,11.25,2.95,12.75,3.96,cycling
35.75,2.17,19.67,4.11,20.5,3.84,cycling
35.25,1.3,21.75,2.38,15.75,6.3,cycling
34.25,1.79,21.0,2.16,19.0,1.63,cycling
30.75,6.18,19.75,3.83,20.25,5.12,cycling
41.25,0.83,10.25,2.59,22.5,1.5,cycling
43.75,0.83,12.75,0.83,20.75,1.09,cycling
42.33,1.89,14.5,2.29,12.25,2.17,cycling
34.5,1.5,19.33,3.68,19.67,4.11,cycling
35.0,1.41,20.33,0.47,16.25,3.19,cycling
35.0,3.46,20.0,1.41,21.5,1.12,cycling
34.0,5.74,19.0,3.16,18.75,5.93,cycling
41.0,1.22,13.33,2.05,21.5,1.5,cycling
42.5,0.87,10.5,1.5,19.33,1.7,cycling
39.0,4.24,12.33,3.68,17.0,4.06,cycling
35.5,1.5,21.75,2.49,19.0,7.52,cycling
33.75,1.3,18.0,2.12,19.5,1.5,cycling
36.0,3.27,20.25,2.28,20.33,1.7,cycling
31.75,3.7,19.0,3.54,21.25,2.95,cycling
41.0,1.0,10.67,3.4,22.5,1.5,cycling
42.0,0.0,11.67,2.05,20.25,1.3,cycling
43.0,2.35,12.25,4.32,19.75,3.63,cycling
35.0,2.74,18.5,5.55,21.25,5.54,cycling
36.25,0.43,20.25,2.59,18.25,3.19,cycling
35.75,3.27,20.5,2.5,21.25,2.05,cycling
34.0,6.36,18.67,4.78,16.67,5.44,cycling
41.25,0.83,13.75,1.79,22.2,1.47,cycling
42.5,0.87,9.0,4.24,16.75,4.38,cycling
38.0,3.24,14.75,1.64,23.25,2.49,cycling
36.25,0.43,24.67,0.94,17.0,7.07,cycling
36.33,0.47,16.0,3.67,19.67,0.94,cycling
34.33,2.36,20.0,3.08,21.33,0.94,cycling
33.0,6.52,20.75,2.38,19.0,6.36,cycling
40.67,0.47,11.33,3.3,20.75,4.02,cycling
42.5,0.87,12.25,2.95,17.75,1.79,cycling
39.0,4.24,15.75,2.49,21.75,2.68,cycling
35.25,1.3,23.0,2.35,18.75,4.49,cycling
35.75,1.79,13.75,3.03,22.25,1.92,cycling
34.25,3.03,19.5,3.2,21.25,3.27,cycling
35.5,4.15,17.5,4.39,23.25,1.48,cycling
41.5,0.87,11.67,4.5,20.67,0.47,cycling
44.0,0.71,9.0,1.87,18.0,3.67,cycling
39.0,2.16,14.5,2.29,22.33,1.25,cycling
35.25,1.3,23.75,1.79,20.5,2.5,cycling
36.0,0.0,10.33,1.89,21.25,2.17,cycling
35.0,3.74,22.0,0.82,22.5,1.12,cycling
37.33,1.89,17.5,4.92,22.33,0.94,cycling
41.0,1.22,12.75,3.9,20.75,0.43,cycling
42.0,0.0,8.5,0.5,19.5,1.12,cycling
37.0,4.1,17.29,4.35,18.13,3.24,cycling
37.0,4.1,17.29,4.35,18.13,3.24,cycling
37.25,5.54,15.5,3.91,21.0,5.2,cycling
41.75,2.17,14.25,3.27,21.0,2.12,cycling
41.5,3.57,14.25,1.48,20.0,1.22,cycling
34.0,1.41,20.0,3.81,20.0,3.74,cycling
36.0,0.0,19.75,3.49,19.5,1.5,cycling
35.0,1.41,15.33,4.19,21.75,2.49,cycling
32.25,4.44,20.25,3.11,22.25,1.3,cycling
39.0,0.0,15.75,5.8,22.33,1.25,cycling
41.75,0.43,6.75,4.26,21.5,0.5,cycling
42.5,0.5,10.25,1.3,18.0,2.55,cycling
37.25,3.56,15.75,1.48,22.5,1.12,cycling
36.0,0.0,21.5,2.29,19.25,1.92,cycling
35.75,2.17,18.25,3.7,23.25,1.3,cycling
28.75,9.91,20.0,3.56,19.0,4.55,cycling
41.5,0.87,13.0,2.83,22.0,2.0,cycling
43.25,1.09,11.25,1.3,16.75,2.86,cycling
38.33,2.62,14.5,2.5,20.0,1.41,cycling
35.75,0.43,23.5,1.5,19.25,3.7,cycling
35.0,1.41,15.33,1.89,20.25,2.59,cycling
37.5,3.2,17.25,5.4,21.25,2.05,cycling
37.75,3.42,17.33,2.62,20.25,4.92,cycling
41.5,0.87,11.75,1.48,21.25,0.83,cycling
42.0,0.0,7.0,2.35,21.0,0.71,cycling
42.25,1.92,11.33,4.5,20.0,2.74,cycling
35.75,1.79,21.33,2.49,21.0,2.45,cycling
35.25,1.3,16.33,3.4,21.0,3.56,cycling
33.33,2.87,22.0,1.0,22.0,2.0,cycling
38.25,3.03,18.0,5.61,23.5,0.5,cycling
42.0,0.0,9.75,3.49,21.0,0.0,cycling
42.33,2.49,7.5,6.5,16.0,4.53,cycling
36.5,1.5,17.0,0.82,15.0,8.83,cycling
36.0,0.0,22.0,1.58,18.0,2.12,cycling
34.5,1.5,19.67,1.25,23.0,1.41,cycling
35.5,3.57,18.25,7.69,23.0,1.22,cycling
39.5,0.5,16.75,4.55,21.75,2.59,cycling
42.33,0.47,11.5,0.5,17.0,2.0,cycling
35.6,1.85,15.8,4.92,19.33,3.73,cycling
36.0,0.0,22.33,1.25,20.33,1.7,cycling
35.25,1.48,18.5,2.87,23.25,1.3,cycling
37.5,2.87,19.25,4.26,22.5,1.5,cycling
40.33,1.25,16.0,2.0,23.33,2.05,cycling
42.33,0.47,6.67,3.77,20.33,0.47,cycling
43.0,1.41,11.67,2.49,14.0,5.1,cycling
36.75,1.09,16.75,3.03,21.5,2.6,cycling
36.33,0.47,20.33,2.05,20.5,2.18,cycling
35.25,1.3,16.5,1.12,22.75,2.17,cycling
35.5,3.84,19.75,2.77,20.25,3.27,cycling
33.5,12.99,16.5,4.72,22.5,1.5,cycling
42.0,0.0,9.0,3.67,20.25,1.3,cycling
41.5,1.5,12.33,0.47,18.0,2.45,cycling
35.25,2.49,19.5,3.35,24.25,0.43,cycling
36.0,0.0,20.25,3.34,18.25,2.38,cycling
36.25,2.49,16.67,4.64,22.33,2.36,cycling
34.75,5.21,18.5,4.92,19.25,4.26,cycling
40.67,1.25,15.5,3.91,23.67,2.05,cycling
42.67,0.47,9.0,2.0,20.25,0.83,cycling
43.75,1.64,9.75,3.27,15.5,4.15,cycling
35.75,3.27,17.5,3.91,18.5,3.91,cycling
35.25,1.3,21.5,2.69,19.5,1.5,cycling
35.25,1.3,16.5,1.12,22.25,0.83,cycling
37.75,3.27,19.75,2.77,19.75,0.83,cycling
39.0,2.12,16.25,5.12,21.0,7.07,cycling
42.5,0.87,10.0,4.0,19.67,0.94,cycling
