avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
40.0,0.82,19.67,0.47,17.0,0.0,standing
40.33,0.47,19.0,0.0,14.75,0.43,standing
41.25,0.43,19.5,0.5,15.5,0.5,standing
41.25,0.83,19.5,0.5,15.5,0.5,standing
41.0,0.71,20.25,0.43,15.75,0.83,standing
41.25,0.83,21.0,0.0,16.25,0.43,standing
41.0,0.71,21.0,0.0,15.75,0.83,standing
41.5,0.5,21.0,0.0,16.0,1.0,standing
40.75,0.83,20.67,0.47,17.0,0.82,standing
41.0,0.71,20.33,0.47,18.0,0.0,standing
41.5,0.5,20.0,0.71,18.0,0.0,standing
41.5,0.5,18.75,0.43,18.5,0.5,standing
41.67,0.47,18.5,0.5,18.33,0.47,standing
41.75,0.43,17.0,1.22,19.5,0.5,standing
41.75,0.43,18.25,0.43,15.75,1.92,standing
42.0,0.0,18.25,0.43,19.0,0.71,standing
42.0,0.0,18.67,0.47,18.75,0.83,standing
42.0,0.0,19.0,0.71,19.0,0.71,standing
41.5,0.5,20.0,0.71,17.5,0.87,standing
41.25,0.83,19.5,0.5,15.5,0.5,standing
40.5,0.5,19.25,0.43,16.0,0.71,standing
41.25,0.83,19.75,0.43,17.0,0.71,standing
41.5,0.5,20.75,0.43,17.25,0.83,standing
41.5,0.5,20.75,0.43,15.75,0.83,standing
41.5,0.5,20.5,0.5,15.75,0.83,standing
41.5,0.5,20.25,0.43,15.25,0.83,standing
41.5,0.87,19.75,1.3,10.25,2.86,standing
40.33,0.47,14.0,1.63,12.25,0.43,standing
40.25,0.83,7.0,0.0,10.5,0.5,standing
40.5,0.5,9.0,0.0,12.67,0.94,standing
40.5,0.5,14.5,2.29,14.25,0.83,standing
39.75,0.83,20.75,0.43,12.5,1.12,standing
39.33,0.47,17.33,0.94,10.33,0.94,standing
37.75,1.3,11.25,5.54,13.25,2.68,standing
36.75,0.83,13.75,1.3,11.33,2.49,standing
36.75,0.83,16.0,0.71,15.75,2.28,standing
36.25,0.43,17.5,0.5,13.25,3.34,standing
36.0,0.0,16.5,1.66,13.33,2.62,standing
36.25,0.43,12.0,2.45,16.25,1.3,standing
38.0,1.0,17.75,0.43,9.0,4.24,standing
38.0,1.0,19.67,1.25,10.33,1.25,standing
37.0,1.22,17.25,2.59,8.75,0.83,standing
36.0,0.0,12.67,0.47,7.5,3.2,standing
36.0,0.0,15.75,1.48,10.25,0.83,standing
38.33,0.47,20.0,1.22,18.67,1.7,standing
39.25,0.43,12.67,0.47,20.25,1.3,standing
41.4,0.8,13.25,0.83,12.25,2.28,standing
42.33,0.47,12.5,0.5,11.5,0.5,standing
42.25,0.43,14.0,0.71,10.25,0.83,standing
42.0,0.0,13.33,0.47,10.5,1.5,standing
42.0,0.0,12.0,0.0,13.5,1.5,standing
41.5,0.5,12.0,0.0,13.5,1.12,standing
41.5,0.5,12.0,0.0,13.0,0.71,standing
41.5,0.5,11.25,0.83,12.5,0.5,standing
41.75,0.43,10.25,1.09,12.0,0.0,standing
42.0,0.0,10.0,0.0,9.5,0.5,standing
42.0,0.0,9.0,0.71,10.0,0.71,standing
42.0,0.0,9.0,0.0,9.67,0.47,standing
42.0,0.0,7.75,1.48,11.25,1.3,standing
41.5,0.5,7.33,0.47,12.0,0.0,standing
41.75,0.43,9.0,0.71,11.5,1.12,standing
42.0,0.0,9.5,0.5,12.0,0.71,standing
42.0,0.0,9.75,0.43,11.0,1.0,standing
42.0,0.0,9.0,0.71,10.33,1.25,standing
42.0,0.0,10.0,0.82,10.67,1.25,standing
42.0,0.0,10.0,0.71,10.0,1.0,standing
42.0,0.0,11.25,0.43,12.5,1.12,standing
42.0,0.0,10.75,0.43,12.25,0.43,standing
42.0,0.0,10.67,0.94,12.25,1.09,standing
42.0,0.0,11.5,0.5,12.5,0.5,standing
42.0,0.0,10.75,0.83,10.75,1.09,standing
42.0,0.0,11.5,0.5,10.0,1.41,standing
42.0,0.0,10.5,1.12,9.0,1.22,standing
42.0,0.0,10.0,0.82,8.33,0.94,standing
42.0,0.0,9.5,0.87,10.75,1.09,standing
42.0,0.0,9.67,0.47,11.33,0.47,standing
42.0,0.0,10.5,1.12,11.67,0.47,standing
42.0,0.0,11.25,0.83,11.0,1.22,standing
42.0,0.0,10.0,0.82,9.75,0.83,standing
42.25,0.43,11.0,0.71,9.25,0.43,standing
42.0,0.0,12.0,0.0,9.0,0.71,standing
42.0,0.0,12.0,0.0,9.75,0.83,standing
42.0,0.0,12.0,0.0,9.67,0.94,standing
42.0,0.0,12.0,0.0,11.5,0.5,standing
42.0,0.0,11.75,0.43,9.67,0.47,standing
42.0,0.0,11.33,0.47,10.75,0.83,standing
42.0,0.0,12.0,0.0,11.25,0.83,standing
42.0,0.0,12.0,0.0,12.0,0.0,standing
42.0,0.0,12.0,0.0,12.25,1.09,standing
42.0,0.0,12.25,0.43,12.75,0.83,standing
42.0,0.0,12.0,0.0,14.25,0.83,standing
42.0,0.0,12.0,0.0,13.25,0.83,standing
42.0,0.0,12.5,0.5,15.5,1.66,standing
41.25,0.83,12.33,0.47,15.0,0.0,standing
41.0,1.0,12.25,0.43,14.75,0.43,standing
40.33,0.94,15.5,0.5,15.67,0.94,standing
40.5,0.5,16.25,1.3,18.5,1.8,standing
39.25,0.43,21.0,0.0,18.75,1.92,standing
37.5,1.12,19.75,1.3,13.25,1.09,standing
36.0,0.0,15.75,0.83,14.25,1.3,standing
36.0,0.0,16.33,1.25,8.0,3.67,standing
38.0,0.71,18.0,0.71,16.5,2.6,standing
38.5,0.5,15.67,0.47,11.75,4.66,standing
38.0,1.0,14.5,3.28,16.5,3.84,standing
36.75,0.83,11.0,2.74,14.75,2.59,standing
36.5,0.5,6.0,2.55,9.75,0.83,standing
38.75,0.43,12.75,3.27,14.5,2.5,standing
39.0,0.0,15.33,1.7,16.5,2.6,standing
39.25,0.43,10.5,2.6,12.5,3.2,standing
40.0,1.0,7.67,1.25,20.25,1.3,standing
40.75,0.43,6.67,1.7,21.0,0.0,standing
43.33,1.25,7.33,2.62,20.0,0.82,standing
45.0,0.0,9.25,2.68,17.75,1.79,standing
45.0,0.0,11.67,0.47,15.0,1.26,standing
44.67,0.47,12.5,0.87,10.5,0.5,standing
44.5,0.5,11.5,0.87,5.33,3.4,standing
44.5,0.5,12.0,0.0,3.0,0.0,standing
45.0,0.0,9.5,0.87,3.67,3.77,standing
45.0,0.0,9.75,0.43,5.0,2.35,standing
45.0,0.0,12.0,0.0,3.33,2.05,standing
45.0,0.0,8.67,2.87,2.0,1.0,standing
45.0,0.0,5.75,2.38,3.5,0.5,standing
45.0,0.0,10.0,2.12,3.0,0.0,standing
45.0,0.0,12.0,0.0,7.5,1.5,standing
45.0,0.0,12.0,0.0,7.75,0.83,standing
45.0,0.0,12.0,0.0,2.0,1.0,standing
45.0,0.0,12.0,0.0,5.0,2.0,standing
45.0,0.0,12.0,0.0,4.0,1.41,standing
45.0,0.0,11.5,0.5,4.0,2.16,standing
45.0,0.0,11.67,0.47,1.0,0.0,standing
45.0,0.0,12.0,0.0,5.0,1.87,standing
45.0,0.0,12.0,0.0,6.0,0.71,standing
45.0,0.0,12.25,0.43,8.25,2.28,standing
45.0,0.0,8.67,2.87,13.5,1.5,standing
45.0,0.0,7.5,1.12,10.0,1.22,standing
45.0,0.0,8.25,1.3,10.0,2.35,standing
45.0,0.0,5.0,1.41,13.25,1.79,standing
45.0,0.0,3.0,0.0,14.67,0.47,standing
45.0,0.0,5.5,2.06,13.33,0.94,standing
45.0,0.0,9.25,0.83,14.33,0.47,standing
45.0,0.0,4.67,0.47,14.0,1.22,standing
45.0,0.0,4.33,0.47,14.25,0.83,standing
45.0,0.0,5.75,0.43,13.25,1.3,standing
45.0,0.0,7.0,0.82,12.25,0.43,standing
45.0,0.0,9.0,0.0,12.25,0.43,standing
45.0,0.0,10.0,0.82,13.25,1.3,standing
45.0,0.0,9.0,0.71,13.25,1.09,standing
45.0,0.0,10.0,1.87,9.5,3.84,standing
45.0,0.0,7.33,3.09,15.25,2.17,standing
45.0,0.0,6.0,2.92,14.5,0.5,standing
45.0,0.0,6.5,1.12,14.0,1.0,standing
45.0,0.0,11.25,1.3,12.33,0.47,standing
45.0,0.0,12.0,0.0,12.5,0.5,standing
45.0,0.0,12.0,0.0,12.33,0.47,standing
45.0,0.0,11.5,0.5,12.67,0.47,standing
45.0,0.0,12.0,0.0,12.25,0.43,standing
45.0,0.0,12.0,0.0,14.0,1.0,standing
45.0,0.0,12.0,0.0,14.25,0.83,standing
45.0,0.0,12.0,0.0,14.25,0.43,standing
45.0,0.0,6.75,1.3,12.0,1.63,standing
45.0,0.0,10.5,1.5,12.67,0.47,standing
45.0,0.0,12.0,0.82,12.5,0.5,standing
45.0,0.0,11.67,1.89,10.25,2.49,standing
45.0,0.0,7.75,0.83,11.33,1.7,standing
45.0,0.0,9.0,0.0,12.0,0.0,standing
45.0,0.0,10.0,0.71,10.25,0.43,standing
45.0,0.0,10.75,0.83,8.25,2.49,standing
45.0,0.0,12.0,0.0,4.0,0.0,standing
45.0,0.0,11.75,0.43,6.5,3.28,standing
45.0,0.0,12.0,0.0,7.33,0.47,standing
45.0,0.0,12.0,0.0,8.0,0.82,standing
45.0,0.0,12.0,0.0,8.0,1.22,standing
45.0,0.0,12.0,0.0,9.0,0.71,standing
45.0,0.0,12.0,0.0,8.75,1.48,standing
45.0,0.0,11.67,0.47,8.5,2.18,standing
45.0,0.0,12.0,0.0,9.75,1.92,standing
45.0,0.0,12.0,0.0,10.5,0.87,standing
45.0,0.0,12.0,0.0,11.25,0.83,standing
45.0,0.0,12.5,0.87,12.0,0.71,standing
45.0,0.0,15.0,0.0,11.75,0.83,standing
45.0,0.0,14.0,1.22,8.25,0.83,standing
45.25,0.43,9.67,2.62,7.67,1.89,standing
45.0,0.0,4.5,2.5,16.0,1.58,standing
45.0,0.0,7.67,0.94,18.25,0.43,standing
45.0,0.0,9.0,0.0,18.0,0.0,standing
45.0,0.0,10.67,0.47,17.5,0.5,standing
45.0,0.0,9.5,0.5,17.25,0.43,standing
45.0,0.0,9.25,0.43,17.0,1.22,standing
45.0,0.0,9.67,0.47,17.5,0.5,standing
45.0,0.0,11.33,0.94,18.0,0.71,standing
45.0,0.0,11.75,0.43,18.25,0.43,standing
45.0,0.0,12.0,0.0,18.33,0.47,standing
45.0,0.0,12.0,0.0,19.25,1.3,standing
45.0,0.0,12.0,0.0,20.25,0.83,standing
45.0,0.0,12.33,0.47,20.0,0.82,standing
45.0,0.0,9.5,1.66,17.25,1.92,standing
44.75,0.43,8.0,2.0,15.5,1.5,standing
45.0,0.0,10.5,0.5,14.75,1.79,standing
44.75,0.43,12.0,0.0,12.0,0.0,standing
45.0,0.0,12.0,0.0,11.0,0.0,standing
45.0,0.0,10.75,0.83,11.5,0.5,standing
45.0,0.0,12.0,0.0,6.67,1.25,standing
45.0,0.0,15.5,0.5,1.75,0.83,standing
45.0,0.0,17.0,1.0,8.5,4.72,standing
44.5,0.5,17.75,0.43,14.25,0.83,standing
45.0,0.0,16.0,1.0,14.75,0.43,standing
45.0,0.0,8.67,1.25,14.5,0.5,standing
44.75,0.43,12.0,0.0,16.0,2.0,standing
45.0,0.0,12.0,0.0,14.0,1.58,standing
44.75,0.43,11.75,1.09,9.0,0.82,standing
44.25,0.83,11.33,0.94,8.67,1.25,standing
43.75,0.83,11.0,1.22,12.25,1.09,standing
45.0,0.0,12.5,0.5,11.33,0.47,standing
45.0,0.0,12.0,0.0,12.25,1.09,standing
45.0,0.0,12.0,0.0,11.25,0.83,standing
45.25,0.43,12.5,0.5,10.75,0.83,standing
45.5,0.5,12.75,0.83,8.5,1.66,standing
45.5,0.5,12.0,0.0,11.25,0.83,standing
45.5,0.5,12.5,0.5,11.25,0.83,standing
45.75,0.43,12.25,0.43,10.5,1.5,standing
45.5,0.5,12.0,0.0,11.75,0.43,standing
45.5,0.5,12.5,0.5,7.5,0.5,standing
45.5,0.5,12.4,0.49,11.2,0.75,standing
45.5,0.5,12.0,0.0,12.25,0.43,standing
45.5,0.5,12.0,0.0,11.0,0.71,standing
45.67,0.47,13.67,1.25,12.0,2.16,standing
45.5,0.5,13.0,1.22,12.25,1.79,standing
45.5,0.5,14.0,0.71,11.5,1.12,standing
45.33,0.47,13.0,0.82,11.25,0.83,standing
45.33,0.47,13.0,0.82,10.67,0.47,standing
45.5,0.5,14.25,0.83,9.0,1.87,standing
45.5,0.5,15.25,0.43,9.5,2.5,standing
45.5,0.5,13.25,0.43,9.25,0.43,standing
45.25,0.43,12.25,0.43,7.0,0.82,standing
45.5,0.5,12.0,0.0,6.67,0.47,standing
46.25,0.83,12.33,0.47,5.0,2.16,standing
46.25,0.43,12.33,0.47,5.0,0.0,standing
45.67,0.47,12.0,0.0,9.0,1.0,standing
45.33,0.47,12.33,0.47,7.67,2.05,standing
45.5,0.5,12.5,0.5,10.67,0.47,standing
45.25,0.43,13.0,0.82,10.0,0.0,standing
45.5,0.5,13.5,0.5,7.25,2.59,standing
45.5,0.5,14.0,0.71,5.33,3.09,standing
45.5,0.5,14.0,0.71,6.67,1.89,standing
45.75,0.43,14.75,0.43,7.25,1.09,standing
45.75,0.83,15.0,0.0,8.25,1.3,standing
45.5,0.5,13.5,0.87,8.75,0.83,standing
46.0,0.71,15.0,0.71,11.0,0.0,standing
45.75,0.83,15.0,0.0,11.33,0.47,standing
45.0,0.0,13.5,1.12,7.25,1.09,standing
44.33,0.47,10.75,0.83,12.67,1.7,standing
43.67,0.47,13.0,0.71,17.33,0.94,standing
43.5,0.5,12.5,0.5,17.25,0.43,standing
43.75,0.83,12.0,0.0,15.75,0.83,standing
44.5,0.5,14.25,0.83,15.25,0.43,standing
45.0,0.0,15.0,0.0,16.0,0.71,standing
45.0,0.0,14.0,1.0,13.25,1.09,standing
45.5,0.5,15.33,2.05,14.33,0.94,standing
45.5,0.5,15.0,0.0,14.25,1.3,standing
45.0,0.0,15.0,0.0,16.0,1.0,standing
45.25,0.43,15.0,0.0,16.0,0.71,standing
45.25,0.43,16.0,1.22,15.75,0.83,standing
45.5,0.5,15.75,1.3,14.75,0.43,standing
45.5,0.5,15.0,0.0,13.5,0.5,standing
45.5,0.5,15.0,0.0,14.5,0.87,standing
45.0,0.0,14.75,0.43,14.5,0.5,standing
45.0,0.0,13.75,0.83,15.25,0.83,standing
45.25,0.43,13.5,1.5,15.0,0.0,standing
45.0,0.0,15.0,0.0,15.75,0.83,standing
45.0,0.0,15.0,0.0,13.33,1.25,standing
45.0,0.0,15.0,0.0,14.67,0.47,standing
45.5,0.5,15.0,0.0,14.25,0.43,standing
45.5,0.5,15.25,0.43,13.0,0.71,standing
45.4,0.49,14.75,0.43,12.6,0.8,standing
45.67,0.47,13.0,0.71,12.0,0.0,standing
45.67,0.47,14.67,0.47,11.75,0.43,standing
46.25,0.83,12.75,0.43,9.75,0.83,standing
46.25,0.83,14.0,1.22,11.5,1.8,standing
45.5,0.5,15.25,0.43,14.75,1.09,standing
45.5,0.5,15.0,0.0,12.75,0.83,standing
45.5,0.5,15.0,0.0,12.25,0.43,standing
45.5,0.5,15.0,0.0,15.25,2.17,standing
45.25,0.43,15.5,0.87,17.75,1.09,standing
45.25,0.43,16.75,0.83,18.0,0.0,standing
45.25,0.43,17.75,0.43,18.0,0.0,standing
45.25,0.43,16.75,0.83,15.75,0.83,standing
45.25,0.43,16.75,1.3,15.5,0.5,standing
45.5,0.5,16.25,1.3,15.5,0.5,standing
45.25,0.43,16.5,1.12,16.0,0.0,standing
45.25,0.43,17.67,0.47,15.33,1.25,standing
45.0,0.0,18.33,0.47,16.33,0.47,standing
45.25,0.43,17.0,0.71,16.25,0.83,standing
45.67,0.47,15.0,0.0,18.0,0.0,standing
45.0,0.0,15.33,0.47,18.25,0.43,standing
45.25,0.43,15.0,0.0,18.25,0.43,standing
45.33,0.47,17.0,0.82,18.25,0.43,standing
45.5,0.5,17.0,0.71,17.0,1.22,standing
45.25,0.43,16.75,0.83,17.25,0.43,standing
45.75,0.43,17.5,0.87,16.0,0.71,standing
45.5,0.5,16.33,0.47,16.0,0.0,standing
45.5,0.5,17.67,0.47,16.0,0.82,standing
45.25,0.43,17.75,0.43,16.75,1.3,standing
45.0,0.0,15.75,0.83,17.0,0.82,standing
45.0,0.0,15.67,0.94,16.5,0.5,standing
45.0,0.0,18.0,0.0,16.5,1.12,standing
45.0,0.0,17.5,0.5,17.75,0.43,standing
45.0,0.0,17.75,0.43,17.25,0.43,standing
45.5,0.5,16.25,0.43,17.0,0.71,standing
45.5,0.5,16.5,0.87,17.0,1.22,standing
45.5,0.5,17.0,0.71,16.5,1.12,standing
45.33,0.47,18.0,0.0,15.75,0.43,standing
45.25,0.43,17.5,0.5,16.0,1.22,standing
45.0,0.0,16.67,1.25,16.33,0.47,standing
45.25,0.43,14.5,0.5,16.33,0.47,standing
45.0,0.0,14.5,0.5,16.5,0.5,standing
45.0,0.0,12.5,0.87,15.75,1.64,standing
45.0,0.0,11.0,2.55,12.67,0.94,standing
44.75,0.43,11.75,0.43,10.0,1.22,standing
42.25,0.43,12.25,0.43,11.25,2.59,standing
42.0,0.0,12.0,0.0,11.0,0.82,standing
42.0,0.0,10.5,1.5,14.25,1.3,standing
41.5,0.87,17.25,1.48,15.0,0.0,standing
39.5,1.12,18.5,0.5,13.5,1.12,standing
38.5,0.5,17.0,0.71,15.0,0.0,standing
38.0,1.0,16.75,0.43,9.0,3.67,standing
39.0,0.0,18.0,0.0,11.33,5.91,standing
39.5,0.5,14.5,1.66,21.0,0.0,standing
38.5,0.5,12.75,1.64,14.5,2.6,standing
37.75,1.3,12.33,2.49,12.75,1.92,standing
38.67,0.47,15.5,0.5,17.67,1.25,standing
38.67,0.47,15.33,0.47,20.0,1.22,standing
40.0,1.22,16.75,0.83,19.5,1.12,standing
44.0,1.22,15.0,0.0,14.0,2.12,standing
45.25,0.43,15.0,0.0,13.75,2.17,standing
46.25,0.43,14.5,0.87,18.0,0.0,standing
46.5,0.5,12.25,0.43,16.75,1.3,standing
46.75,0.43,12.0,0.0,16.75,0.83,standing
46.5,0.5,12.33,0.47,14.5,0.87,standing
46.5,0.5,13.75,0.83,14.25,0.83,standing
46.5,0.5,15.0,0.0,13.5,1.5,standing
46.5,0.5,15.0,0.0,12.67,0.47,standing
46.67,0.47,15.5,0.5,12.67,1.25,standing
46.5,0.5,16.5,0.87,12.5,0.5,standing
46.33,0.47,16.67,0.94,13.5,1.66,standing
46.5,0.5,16.5,0.5,14.25,1.48,standing
46.5,0.5,17.0,0.71,14.0,1.0,standing
46.75,0.43,16.5,0.5,15.0,0.0,standing
46.5,0.5,17.25,0.43,14.0,0.71,standing
46.75,0.43,16.75,0.43,13.0,1.22,standing
47.0,0.0,16.25,0.43,13.0,1.22,standing
46.75,0.43,16.0,0.0,12.25,0.43,standing
47.25,0.43,15.0,0.0,14.25,0.83,standing
46.75,0.43,15.67,0.47,14.0,0.82,standing
47.33,0.47,16.5,0.5,15.33,0.47,standing
47.33,0.47,16.67,0.47,14.25,1.3,standing
47.25,0.43,16.5,0.87,15.5,0.5,standing
47.0,0.0,17.0,0.71,15.75,0.43,standing
47.0,0.0,16.33,0.47,14.0,2.0,standing
47.0,0.0,16.25,0.83,13.5,1.5,standing
47.25,0.43,16.0,0.0,14.25,1.09,standing
47.0,0.71,15.5,0.5,14.0,1.41,standing
46.5,0.5,15.0,0.0,13.33,0.47,standing
46.25,0.43,13.0,1.0,14.25,0.83,standing
46.0,0.71,7.25,3.03,13.5,1.12,standing
45.5,0.5,5.0,2.0,11.75,0.43,standing
45.5,0.5,11.75,2.17,5.33,2.87,standing
45.0,0.0,17.5,1.5,14.0,3.54,standing
45.0,0.0,18.33,0.47,17.33,0.47,standing
45.0,0.0,18.25,0.43,16.75,1.09,standing
45.33,0.47,15.25,1.79,11.0,0.82,standing
46.25,0.83,9.67,3.3,13.0,2.12,standing
45.5,0.5,12.75,1.92,9.0,4.12,standing
45.0,0.0,13.5,1.12,4.0,0.82,standing
45.0,0.0,13.33,0.47,11.0,3.67,standing
44.0,0.71,13.25,0.83,16.25,1.48,standing
42.5,0.87,12.0,0.0,17.75,0.43,standing
42.0,0.0,12.0,0.0,13.5,2.06,standing
42.75,0.43,15.0,0.0,10.25,2.49,standing
44.5,0.5,13.5,1.12,12.5,0.87,standing
45.0,0.0,12.0,0.0,12.67,0.94,standing
45.5,0.5,9.5,0.5,14.5,0.5,standing
45.5,0.5,10.75,1.09,14.8,0.4,standing
46.0,0.82,11.75,0.43,15.0,0.0,standing
45.0,0.0,12.0,0.0,14.75,0.43,standing
45.0,0.0,12.0,0.0,13.75,0.83,standing
45.25,0.43,12.5,0.5,12.0,0.71,standing
45.33,0.47,14.33,0.94,10.75,2.17,standing
45.75,0.43,14.75,0.43,12.5,1.8,standing
45.5,0.5,14.75,0.43,13.5,2.06,standing
45.5,0.5,13.75,0.43,15.5,0.5,standing
45.5,0.5,13.75,0.83,14.5,1.5,standing
45.25,0.43,13.25,0.43,14.75,1.09,standing
42.33,4.5,13.33,0.47,12.25,2.17,standing
45.5,0.5,12.33,0.47,11.33,1.66,standing
46.0,0.71,14.33,0.47,9.33,1.25,standing
46.5,0.5,14.25,0.43,10.25,0.83,standing
46.5,0.5,15.0,0.0,8.5,2.06,standing
46.67,0.47,15.0,0.0,12.0,1.41,standing
46.33,0.47,15.67,0.47,9.0,1.22,standing
46.0,0.71,15.25,0.43,11.25,1.92,standing
46.0,0.82,15.33,0.47,12.75,1.64,standing
46.33,0.47,15.0,0.0,11.75,1.64,standing
46.5,0.5,15.0,0.0,12.0,1.41,standing
46.5,0.5,15.25,0.43,11.75,2.28,standing
46.0,0.71,15.5,0.5,13.0,0.71,standing
46.5,0.5,15.0,0.0,12.75,0.43,standing
46.5,0.5,15.0,0.0,13.25,1.3,standing
46.5,0.5,15.5,0.5,13.25,0.83,standing
46.25,0.83,15.0,0.0,13.0,0.71,standing
46.5,0.5,15.0,0.0,10.67,1.7,standing
46.25,0.83,15.25,0.43,10.0,1.41,standing
46.25,0.43,15.25,0.43,11.5,0.5,standing
46.25,0.83,15.0,0.0,12.5,0.87,standing
46.5,0.5,15.0,0.0,12.75,0.83,standing
46.67,0.47,15.75,0.43,12.33,1.25,standing
46.67,0.47,15.0,0.0,12.0,1.0,standing
46.33,0.47,15.33,0.47,12.0,1.41,standing
46.25,0.83,15.5,0.5,13.25,1.09,standing
46.5,0.5,15.25,0.43,12.33,1.7,standing
45.75,0.43,16.25,0.83,10.75,1.79,standing
46.0,1.0,16.25,0.83,10.25,1.79,standing
46.5,0.5,16.0,0.0,11.75,0.83,standing
46.5,0.5,15.0,0.0,11.33,0.94,standing
46.5,0.5,15.25,0.43,11.25,1.92,standing
46.5,0.5,15.75,0.43,12.5,1.12,standing
46.33,0.94,16.25,0.43,11.67,0.47,standing
45.75,0.43,15.25,0.43,11.25,1.48,standing
46.0,0.0,15.0,0.0,11.5,1.5,standing
45.5,0.5,15.5,0.5,12.5,1.66,standing
46.33,0.47,15.67,0.47,12.25,1.64,standing
45.67,0.47,15.33,0.47,13.25,1.09,standing
46.0,0.71,15.5,0.5,13.25,1.48,standing
45.75,0.43,15.75,0.83,13.5,1.66,standing
46.25,0.43,16.0,0.0,13.75,1.79,standing
46.0,0.71,16.5,0.5,14.0,0.71,standing
45.75,0.83,17.75,0.43,11.5,1.12,standing
45.5,0.5,18.0,0.0,11.75,1.64,standing
45.5,0.5,18.0,0.0,10.5,1.12,standing
46.25,0.83,17.5,0.5,11.5,1.5,standing
46.5,0.5,17.0,0.0,12.0,0.0,standing
46.25,0.83,17.0,0.71,11.75,1.09,standing
46.5,0.5,15.5,0.5,13.75,0.83,standing
46.5,0.5,15.5,0.5,12.0,1.73,standing
46.5,0.5,15.0,0.0,11.33,1.25,standing
46.67,0.47,15.0,0.0,13.0,0.82,standing
46.5,0.5,15.0,0.0,11.0,1.41,standing
47.0,0.0,15.0,0.0,12.75,0.83,standing
