avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
41.5,0.5,3.75,0.83,8.25,0.43,sitting
41.5,0.5,3.25,0.83,8.0,0.71,sitting
41.5,0.5,2.25,0.43,8.25,0.43,sitting
41.67,0.47,1.25,0.43,8.0,0.82,sitting
41.5,0.5,1.33,0.47,9.0,1.41,sitting
41.33,0.47,2.33,0.47,11.0,0.71,sitting
41.5,0.5,2.75,0.43,10.75,0.83,sitting
41.5,0.5,4.0,0.0,10.5,1.12,sitting
41.5,0.5,1.5,0.87,10.5,0.87,sitting
41.5,0.5,2.5,0.5,10.5,1.12,sitting
41.5,0.5,0.0,0.0,9.67,0.47,sitting
41.67,0.47,0.0,0.0,10.0,0.82,sitting
41.5,0.5,0.0,0.0,8.75,0.43,sitting
41.5,0.5,1.25,0.43,8.0,0.82,sitting
41.33,0.47,5.5,2.5,9.0,0.0,sitting
41.5,0.5,4.33,1.25,6.0,0.71,sitting
41.5,0.5,3.0,2.35,9.0,0.0,sitting
41.5,0.5,3.75,1.09,9.75,0.43,sitting
41.5,0.5,2.75,0.83,8.75,0.43,sitting
41.5,0.5,4.25,1.48,9.0,0.71,sitting
41.5,0.5,6.0,0.0,10.33,0.47,sitting
41.75,0.43,4.5,0.87,9.75,0.83,sitting
41.67,0.47,2.75,0.43,8.67,0.47,sitting
41.5,0.5,0.0,0.0,9.25,0.43,sitting
41.33,0.47,0.0,0.0,9.0,0.0,sitting
41.5,0.5,1.33,0.47,9.0,0.71,sitting
41.5,0.5,1.33,0.47,9.5,0.5,sitting
41.5,0.5,3.75,0.83,9.75,0.83,sitting
41.5,0.5,3.67,0.94,9.0,0.71,sitting
41.5,0.5,5.33,0.47,7.67,0.94,sitting
41.5,0.5,3.4,1.36,9.4,0.49,sitting
41.5,0.5,3.5,0.5,10.33,0.47,sitting
41.67,0.47,2.0,1.22,11.5,0.5,sitting
41.75,0.43,1.0,0.0,11.25,0.83,sitting
41.5,0.5,1.0,0.0,12.0,0.71,sitting
41.33,0.47,2.0,0.0,12.0,0.82,sitting
41.5,0.5,4.5,1.5,13.25,0.83,sitting
41.5,0.5,9.67,0.47,13.75,0.43,sitting
41.75,0.43,10.0,0.0,12.5,0.5,sitting
41.5,0.5,6.33,2.05,12.75,0.83,sitting
41.5,0.5,4.0,2.0,12.0,0.0,sitting
41.5,0.5,11.0,1.87,12.0,0.0,sitting
41.5,0.5,13.75,0.43,13.0,1.0,sitting
41.5,0.5,11.5,0.87,11.25,0.83,sitting
41.5,0.5,6.0,2.0,5.5,2.29,sitting
41.5,0.5,10.75,2.28,7.25,3.27,sitting
41.5,0.5,14.67,0.47,10.33,0.47,sitting
41.25,0.83,16.0,0.0,7.5,1.12,sitting
40.67,0.47,15.75,0.43,5.0,0.82,sitting
40.5,0.5,15.5,0.5,9.25,2.49,sitting
40.0,1.0,15.75,0.43,14.5,1.8,sitting
39.67,0.94,14.33,0.47,15.25,0.83,sitting
40.5,0.5,12.5,0.87,17.5,1.12,sitting
40.5,0.5,15.0,0.0,20.25,1.48,sitting
40.5,0.5,16.25,0.43,21.5,0.5,sitting
40.5,0.5,15.0,0.0,22.75,1.3,sitting
40.5,0.5,14.5,0.5,23.0,0.0,sitting
40.0,1.0,12.67,0.75,22.5,0.5,sitting
40.0,1.0,16.5,1.12,19.0,2.45,sitting
40.5,0.5,12.25,4.97,10.5,1.8,sitting
40.75,0.83,11.5,0.5,13.33,1.7,sitting
41.33,0.94,15.25,0.43,16.0,0.82,sitting
41.0,0.89,7.33,4.64,10.2,3.06,sitting
40.5,0.5,11.0,1.87,4.0,1.58,sitting
41.0,0.82,9.5,3.5,2.33,0.47,sitting
41.0,1.0,11.5,4.72,9.25,4.44,sitting
41.0,0.82,18.0,0.0,14.75,1.09,sitting
41.5,0.5,13.0,3.39,8.5,3.64,sitting
41.5,0.5,10.5,2.96,6.33,3.77,sitting
41.25,0.83,13.75,1.09,10.25,1.3,sitting
41.0,0.71,14.75,0.43,10.5,1.12,sitting
41.5,0.5,12.67,0.94,12.33,0.47,sitting
41.67,0.47,12.0,0.0,11.5,0.5,sitting
41.67,0.47,12.0,1.22,10.33,0.47,sitting
41.33,0.47,12.33,1.25,9.25,0.43,sitting
41.25,0.83,10.67,0.47,7.67,0.47,sitting
41.25,0.83,9.0,1.41,5.75,0.83,sitting
41.25,0.83,10.25,1.48,3.67,1.25,sitting
41.5,0.5,12.33,0.47,5.0,0.0,sitting
41.5,0.5,13.0,0.0,7.0,0.71,sitting
41.5,0.5,12.33,0.47,8.67,0.47,sitting
41.67,0.47,10.75,0.83,6.5,0.5,sitting
41.5,0.5,11.0,0.0,6.75,0.83,sitting
41.33,0.47,9.67,0.94,6.25,0.83,sitting
41.25,0.83,9.0,0.0,6.75,0.43,sitting
41.25,0.83,9.0,0.0,5.5,1.12,sitting
41.25,0.83,9.0,0.0,3.33,0.94,sitting
41.5,0.5,7.0,1.41,4.75,1.64,sitting
41.5,0.5,4.25,1.3,3.5,1.5,sitting
41.5,0.5,4.0,0.0,1.67,0.94,sitting
41.5,0.5,2.5,1.5,0.0,0.0,sitting
41.5,0.5,2.67,0.47,0.0,0.0,sitting
41.5,0.5,1.33,0.47,1.0,0.0,sitting
41.5,0.5,0.0,0.0,1.0,0.0,sitting
41.5,0.5,0.0,0.0,1.5,0.5,sitting
41.67,0.47,1.0,0.0,1.0,0.0,sitting
41.25,0.83,3.75,0.83,1.5,0.5,sitting
41.33,0.47,5.0,1.0,3.0,2.16,sitting
41.33,0.47,7.0,0.82,6.0,1.73,sitting
41.5,0.5,7.0,1.0,5.5,0.5,sitting
41.5,0.5,5.5,0.5,6.0,0.0,sitting
41.5,0.5,5.0,0.0,3.67,0.94,sitting
41.5,0.5,3.75,1.48,3.25,1.09,sitting
41.5,0.5,3.75,1.48,2.0,0.82,sitting
41.5,0.5,5.0,1.0,2.0,0.0,sitting
41.5,0.5,5.5,1.12,1.25,0.43,sitting
41.67,0.47,5.75,1.3,1.0,0.0,sitting
41.5,0.5,6.33,0.47,1.0,0.0,sitting
41.0,0.82,5.5,0.5,1.0,0.0,sitting
41.5,0.5,6.5,0.87,2.0,0.0,sitting
41.5,0.5,6.0,0.0,2.0,0.0,sitting
41.5,0.5,5.67,0.47,1.33,0.47,sitting
41.25,0.83,6.0,1.22,1.5,0.5,sitting
41.25,0.83,6.67,1.25,1.0,0.0,sitting
41.67,0.47,5.75,1.3,2.33,0.94,sitting
41.25,0.83,6.0,1.0,2.0,0.82,sitting
41.0,0.82,6.33,0.47,1.75,0.43,sitting
41.5,0.5,6.0,0.71,1.5,0.5,sitting
41.25,0.83,6.25,0.83,1.0,0.0,sitting
41.25,0.83,6.33,0.47,2.0,0.71,sitting
41.5,0.5,5.5,0.87,3.0,1.0,sitting
41.5,0.5,5.25,0.83,3.75,1.09,sitting
41.25,0.83,6.33,0.47,4.0,0.82,sitting
41.5,0.5,4.0,0.0,3.75,1.09,sitting
41.67,0.47,4.75,0.43,4.5,0.5,sitting
41.25,0.83,6.0,0.71,5.25,0.43,sitting
41.5,0.5,6.5,0.5,4.0,0.82,sitting
41.5,0.5,5.0,0.71,2.67,1.25,sitting
41.33,0.47,6.67,0.47,3.0,0.71,sitting
41.5,0.5,5.67,0.47,2.33,0.47,sitting
41.5,0.5,6.0,0.0,2.25,0.83,sitting
41.5,0.5,6.75,0.83,2.33,0.47,sitting
41.5,0.5,7.33,0.94,2.25,0.43,sitting
41.5,0.5,5.0,1.41,2.0,0.82,sitting
41.25,0.83,4.25,1.09,2.5,0.87,sitting
41.5,0.5,3.33,0.94,2.0,0.82,sitting
41.33,0.94,2.33,0.47,1.0,0.0,sitting
41.5,0.5,4.5,2.06,7.25,1.92,sitting
41.33,0.47,5.0,2.16,7.75,1.09,sitting
41.5,0.5,6.0,0.71,8.75,1.09,sitting
41.5,0.5,6.67,0.94,10.0,0.71,sitting
41.5,0.5,6.33,0.94,9.0,0.0,sitting
41.5,0.5,4.67,0.47,9.0,0.0,sitting
41.5,0.5,5.33,0.94,7.5,0.5,sitting
41.5,0.5,5.0,2.0,8.0,0.82,sitting
41.5,0.5,6.25,0.43,8.75,0.43,sitting
41.25,0.83,5.75,1.09,8.5,0.5,sitting
41.5,0.5,6.0,0.82,7.5,0.5,sitting
41.67,0.47,6.25,0.43,8.67,0.47,sitting
41.0,0.82,7.0,0.0,8.5,0.5,sitting
41.5,0.5,7.0,0.71,8.25,0.43,sitting
41.5,0.5,6.5,1.12,8.0,0.71,sitting
41.5,0.5,6.75,0.43,6.75,0.83,sitting
41.5,0.5,6.25,0.83,8.5,0.87,sitting
41.5,0.5,6.75,0.43,8.75,0.43,sitting
41.5,0.5,6.75,0.83,9.0,0.0,sitting
41.5,0.5,6.5,0.5,8.67,0.47,sitting
41.5,0.5,6.25,1.3,8.5,0.5,sitting
41.67,0.47,5.5,1.12,9.0,0.0,sitting
41.5,0.5,6.75,0.43,5.5,0.87,sitting
41.33,0.47,8.0,0.82,3.0,1.0,sitting
41.5,0.5,8.5,1.5,1.75,1.3,sitting
41.33,0.47,6.0,0.0,4.33,1.25,sitting
41.5,0.5,6.25,0.83,4.33,1.25,sitting
41.67,0.47,5.33,0.94,5.0,1.0,sitting
41.33,0.47,5.5,1.5,6.75,0.83,sitting
41.5,0.5,5.75,0.83,8.5,0.87,sitting
41.5,0.5,5.75,0.43,9.5,0.5,sitting
41.5,0.5,5.33,0.94,9.0,0.0,sitting
41.67,0.47,5.75,0.83,9.0,1.0,sitting
41.67,0.47,10.0,1.41,5.5,2.5,sitting
41.5,0.5,10.25,0.43,4.33,1.89,sitting
41.33,0.47,7.67,1.25,8.5,0.87,sitting
41.5,0.5,2.75,2.05,7.67,0.47,sitting
41.25,0.83,2.0,1.41,7.75,0.83,sitting
41.0,0.82,3.5,0.5,9.0,0.82,sitting
41.5,0.5,3.0,1.22,10.0,1.0,sitting
41.5,0.5,3.0,0.82,9.5,0.5,sitting
41.25,0.83,1.5,0.5,9.0,0.0,sitting
41.33,0.94,3.0,1.0,11.0,0.0,sitting
41.67,0.47,10.33,1.25,13.0,1.22,sitting
41.33,0.47,14.67,1.25,15.0,0.71,sitting
41.5,0.5,17.75,0.43,13.5,2.06,sitting
41.75,0.43,15.5,2.29,13.75,4.32,sitting
42.0,0.0,11.67,4.5,19.75,1.3,sitting
42.25,0.43,14.0,2.35,15.5,1.12,sitting
42.75,0.43,17.75,0.43,20.5,2.18,sitting
43.75,0.43,13.0,2.24,23.25,0.83,sitting
44.5,0.5,9.5,0.5,21.0,0.0,sitting
44.5,0.5,12.0,0.0,20.67,0.47,sitting
44.5,0.5,12.0,0.0,21.25,0.43,sitting
44.5,0.5,12.0,0.0,22.5,0.87,sitting
44.5,0.5,9.75,1.92,21.25,1.09,sitting
44.67,0.47,15.0,0.0,18.33,0.47,sitting
44.33,0.47,15.0,0.0,18.0,0.0,sitting
44.5,0.5,15.25,0.43,17.75,0.43,sitting
44.5,0.5,16.0,1.0,16.5,1.12,sitting
44.5,0.5,15.25,0.83,16.75,1.09,sitting
44.5,0.5,14.75,0.43,17.0,1.0,sitting
44.5,0.5,17.0,1.22,14.5,0.87,sitting
44.5,0.5,15.5,1.12,17.25,1.92,sitting
44.5,0.5,13.0,1.41,19.67,1.25,sitting
44.5,0.5,14.0,1.22,17.25,1.92,sitting
44.5,0.5,15.0,0.0,17.25,0.83,sitting
44.75,0.43,15.25,0.83,17.0,0.71,sitting
44.5,0.5,17.0,1.0,15.5,0.87,sitting
44.67,0.47,13.67,1.25,18.67,1.7,sitting
44.5,0.5,10.67,1.25,21.0,0.71,sitting
44.33,0.47,11.0,0.0,19.75,1.09,sitting
44.5,0.5,12.5,0.87,19.0,1.22,sitting
44.5,0.5,10.75,0.83,20.0,0.71,sitting
44.5,0.5,8.5,0.5,20.25,0.43,sitting
44.5,0.5,10.25,2.77,19.5,0.87,sitting
44.5,0.5,14.25,0.83,19.0,1.22,sitting
44.5,0.5,11.0,1.73,20.5,0.5,sitting
44.5,0.5,10.25,0.83,19.75,0.43,sitting
44.5,0.5,11.0,0.0,19.25,0.43,sitting
44.5,0.5,11.67,0.47,19.0,1.0,sitting
44.5,0.5,11.5,0.5,19.0,1.0,sitting
44.5,0.5,12.0,0.71,18.5,0.87,sitting
44.5,0.5,14.25,0.83,19.25,1.48,sitting
44.5,0.5,12.5,0.5,20.5,0.5,sitting
44.5,0.5,12.5,0.5,20.75,0.43,sitting
44.5,0.5,10.5,1.12,21.0,0.0,sitting
44.5,0.5,14.25,1.3,17.25,0.83,sitting
44.5,0.5,15.0,0.0,18.0,0.0,sitting
44.5,0.5,16.0,0.82,15.0,1.63,sitting
44.5,0.5,14.0,1.22,17.5,1.66,sitting
44.67,0.47,10.5,1.5,20.33,0.47,sitting
44.5,0.5,14.25,0.83,19.25,0.83,sitting
44.5,0.5,14.75,0.43,17.5,0.87,sitting
44.5,0.5,9.5,1.8,20.25,1.3,sitting
44.33,0.47,10.67,1.89,21.0,0.0,sitting
44.5,0.5,11.75,0.43,20.5,0.5,sitting
44.5,0.5,12.0,0.0,20.5,0.5,sitting
44.5,0.5,12.5,0.87,20.25,0.43,sitting
44.5,0.5,13.75,0.43,19.5,0.5,sitting
44.5,0.5,13.25,0.83,20.0,0.71,sitting
44.5,0.5,13.0,0.82,20.0,0.82,sitting
44.67,0.47,11.25,0.83,20.67,0.47,sitting
44.5,0.5,10.5,0.5,20.5,0.5,sitting
44.5,0.5,14.75,0.43,19.75,1.09,sitting
44.33,0.47,11.0,1.0,20.5,0.87,sitting
44.5,0.5,12.0,0.0,20.5,0.5,sitting
44.5,0.5,11.5,0.5,20.25,0.43,sitting
44.5,0.5,15.0,0.0,19.0,1.0,sitting
44.5,0.5,12.75,1.3,20.5,0.87,sitting
44.5,0.5,12.0,0.0,20.33,0.47,sitting
44.5,0.5,12.75,1.3,19.0,1.41,sitting
44.5,0.5,13.0,1.0,18.33,1.25,sitting
44.5,0.5,14.5,0.5,17.0,0.71,sitting
44.5,0.5,15.0,0.71,15.5,0.87,sitting
44.67,0.47,16.0,0.0,15.0,0.0,sitting
44.5,0.5,15.75,0.43,14.75,0.43,sitting
44.33,0.47,11.0,2.16,19.5,2.6,sitting
44.5,0.5,9.0,0.0,21.0,0.0,sitting
44.5,0.5,9.75,0.43,21.0,0.0,sitting
44.5,0.5,14.75,2.28,18.0,1.87,sitting
44.5,0.5,10.25,2.77,20.5,1.5,sitting
44.5,0.5,12.5,1.5,19.75,0.83,sitting
44.5,0.5,13.0,1.22,20.0,1.22,sitting
44.5,0.5,12.25,0.43,20.5,0.5,sitting
44.5,0.5,13.5,0.87,20.0,0.71,sitting
44.5,0.5,14.25,0.43,18.25,0.43,sitting
44.5,0.5,15.0,0.0,18.0,0.0,sitting
44.5,0.5,15.0,0.0,18.0,0.0,sitting
44.5,0.5,13.33,1.25,19.0,0.82,sitting
44.5,0.5,13.33,1.25,19.0,0.82,sitting
44.46,0.5,14.91,0.67,17.69,0.46,sitting
44.46,0.5,14.91,0.67,17.69,0.46,sitting
44.67,0.47,14.67,0.47,18.67,0.94,sitting
44.5,0.5,15.25,0.83,18.25,0.83,sitting
44.5,0.5,15.5,0.5,17.5,0.5,sitting
44.33,0.47,17.0,0.82,18.75,0.83,sitting
44.5,0.5,15.25,0.43,20.5,0.87,sitting
44.75,0.43,14.75,0.43,21.0,0.0,sitting
44.5,0.5,14.75,1.09,18.75,0.83,sitting
44.75,0.43,16.0,0.0,18.5,0.5,sitting
44.6,0.49,15.8,0.4,19.0,1.0,sitting
44.33,0.47,14.33,0.47,20.5,0.87,sitting
44.5,0.5,13.25,0.43,21.0,0.0,sitting
44.5,0.5,14.25,0.43,21.0,0.0,sitting
44.5,0.5,15.5,1.12,19.0,1.0,sitting
44.75,0.43,15.75,0.83,18.75,0.83,sitting
44.5,0.5,16.0,0.71,18.5,0.5,sitting
44.5,0.5,13.5,1.5,18.5,0.87,sitting
44.5,0.5,14.0,0.71,18.25,0.43,sitting
44.5,0.5,13.25,0.43,18.0,0.0,sitting
44.5,0.5,14.33,0.47,18.0,0.0,sitting
44.67,0.47,15.25,0.43,17.33,0.94,sitting
44.5,0.5,14.5,1.5,18.25,1.09,sitting
44.5,0.5,15.0,0.0,18.75,0.43,sitting
44.5,0.5,13.75,1.3,19.0,1.22,sitting
44.33,0.47,15.0,0.0,18.25,0.43,sitting
44.5,0.5,13.75,0.83,19.0,1.0,sitting
44.5,0.5,12.75,0.83,19.5,1.12,sitting
44.5,0.5,13.0,1.22,19.75,0.83,sitting
44.5,0.5,15.5,0.5,18.0,0.71,sitting
44.5,0.5,10.67,1.7,20.75,0.43,sitting
44.75,0.43,15.0,0.0,18.0,0.0,sitting
44.5,0.5,13.6,1.36,19.0,0.89,sitting
44.5,0.5,13.33,1.25,18.67,0.47,sitting
44.67,0.47,12.0,0.0,20.0,0.82,sitting
44.75,0.43,12.5,0.5,18.5,0.5,sitting
44.5,0.5,13.0,0.71,18.25,0.43,sitting
44.5,0.5,15.0,0.82,18.5,0.87,sitting
44.33,0.47,14.33,0.47,18.75,0.83,sitting
44.5,0.5,11.75,0.43,20.75,0.43,sitting
44.5,0.5,12.0,0.0,21.0,0.0,sitting
44.67,0.47,12.0,0.0,21.33,0.47,sitting
44.6,0.49,13.75,1.3,22.6,1.02,sitting
44.5,0.5,16.5,1.5,22.0,1.22,sitting
44.0,0.82,22.75,1.09,20.33,0.94,sitting
43.25,0.83,21.75,0.83,20.0,1.22,sitting
42.2,0.4,18.0,1.41,16.8,1.17,sitting
42.0,0.0,21.0,0.0,15.0,1.0,sitting
42.0,0.0,21.0,0.0,18.0,0.0,sitting
42.0,0.0,20.75,0.43,17.75,0.43,sitting
42.0,0.0,20.25,0.43,18.25,1.09,sitting
42.0,0.0,20.0,0.0,18.0,0.0,sitting
42.0,0.0,20.8,0.4,18.5,0.5,sitting
42.0,0.0,21.0,0.0,18.25,1.09,sitting
42.0,0.0,20.25,0.43,18.5,0.5,sitting
42.0,0.0,21.25,0.43,19.25,0.83,sitting
42.0,0.0,21.0,0.0,17.0,1.41,sitting
42.0,0.0,20.75,0.43,18.25,0.43,sitting
42.0,0.0,20.75,0.43,19.0,1.0,sitting
42.0,0.0,20.0,0.0,18.0,0.0,sitting
42.0,0.0,20.6,0.49,18.2,0.98,sitting
42.0,0.0,20.75,0.43,18.75,0.83,sitting
42.0,0.0,20.67,0.47,20.0,0.82,sitting
42.0,0.0,20.75,0.43,18.75,1.48,sitting
42.0,0.0,21.0,0.0,17.33,0.47,sitting
42.0,0.0,21.0,0.0,15.67,0.47,sitting
42.0,0.0,19.0,1.22,17.0,1.41,sitting
42.0,0.0,18.0,0.0,17.0,0.71,sitting
42.0,0.0,18.0,0.0,18.25,0.83,sitting
42.0,0.0,18.0,0.0,17.75,0.43,sitting
42.0,0.0,18.0,0.0,16.67,0.47,sitting
42.0,0.0,18.0,0.0,16.67,1.7,sitting
42.0,0.0,18.0,0.0,17.75,0.43,sitting
42.0,0.0,18.0,0.0,18.25,0.43,sitting
42.0,0.0,17.33,0.47,18.0,0.0,sitting
42.0,0.0,18.25,0.43,19.25,0.83,sitting
42.0,0.0,20.25,0.43,19.5,1.12,sitting
42.0,0.0,20.25,1.3,17.25,1.3,sitting
42.0,0.0,21.0,0.0,18.5,0.5,sitting
42.0,0.0,20.75,0.43,17.25,0.83,sitting
42.0,0.0,19.0,0.0,16.33,0.94,sitting
42.0,0.0,17.33,0.47,15.5,2.29,sitting
42.0,0.0,17.25,0.83,21.25,1.92,sitting
42.0,0.0,16.33,0.47,24.33,1.25,sitting
42.0,0.0,18.75,0.83,26.25,0.83,sitting
42.0,0.0,21.0,0.0,27.0,0.71,sitting
42.0,0.0,22.25,0.43,27.0,0.0,sitting
42.0,0.0,23.5,0.5,27.33,0.47,sitting
41.5,0.5,23.0,1.22,24.5,2.18,sitting
41.5,0.5,15.0,2.12,19.0,0.71,sitting
41.5,0.5,21.0,0.71,15.5,2.06,sitting
42.0,0.0,20.25,0.83,7.5,3.64,sitting
42.25,0.43,21.75,0.83,11.75,3.7,sitting
42.33,0.47,21.0,0.0,11.33,1.7,sitting
43.25,0.83,20.5,0.5,6.5,1.66,sitting
44.33,0.47,16.5,1.5,6.0,0.0,sitting
44.5,0.5,11.0,1.0,4.0,1.41,sitting
44.5,0.5,15.75,1.48,5.0,0.0,sitting
44.5,0.5,20.25,1.3,7.0,3.46,sitting
44.5,0.5,21.0,0.0,7.0,1.0,sitting
44.0,0.71,20.25,0.83,10.67,1.89,sitting
43.0,1.0,18.0,0.0,6.5,2.5,sitting
42.25,0.43,17.25,0.43,12.25,0.43,sitting
42.33,0.47,17.0,0.0,12.0,0.0,sitting
42.0,0.0,18.0,0.0,9.5,3.77,sitting
43.0,0.0,18.5,0.87,6.75,2.59,sitting
44.0,0.0,21.0,0.0,9.5,1.12,sitting
43.5,0.5,21.0,0.0,4.67,1.7,sitting
44.0,0.0,21.25,0.43,1.0,0.0,sitting
43.75,0.43,21.25,0.43,8.0,0.0,sitting
43.5,0.5,21.0,0.0,10.5,1.66,sitting
43.33,0.47,21.0,0.0,12.0,0.71,sitting
43.5,0.5,21.0,0.0,12.0,0.0,sitting
43.5,0.5,21.25,0.43,11.75,0.43,sitting
43.5,0.5,21.0,0.0,11.0,0.71,sitting
43.5,0.5,21.0,0.0,12.0,0.0,sitting
43.5,0.5,20.67,0.47,12.0,0.0,sitting
43.67,0.47,21.0,0.0,11.0,1.0,sitting
43.5,0.5,21.0,0.0,11.5,0.87,sitting
43.5,0.5,21.0,0.0,10.0,0.71,sitting
43.5,0.5,21.0,0.0,10.0,0.0,sitting
43.67,0.47,20.0,0.0,10.75,0.43,sitting
43.67,0.47,19.0,0.0,11.75,1.09,sitting
43.33,0.47,19.0,0.0,13.5,1.12,sitting
43.5,0.5,18.25,0.43,14.25,0.83,sitting
43.5,0.5,18.0,0.0,15.25,0.43,sitting
43.5,0.5,18.0,0.0,15.0,0.0,sitting
43.5,0.5,17.75,0.43,14.5,0.87,sitting
43.5,0.5,17.75,0.43,12.0,0.82,sitting
43.5,0.5,17.67,0.47,11.67,0.47,sitting
43.67,0.47,17.25,0.43,11.67,0.47,sitting
