avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
35.25,1.48,18.75,3.27,14.25,6.53,cycling
31.75,6.18,18.75,0.83,14.25,2.59,cycling
38.5,1.66,16.25,2.49,16.5,2.96,cycling
42.5,1.5,16.0,2.16,20.5,0.5,cycling
36.75,3.27,15.5,0.5,19.0,1.0,cycling
34.75,2.38,20.5,1.12,17.0,6.75,cycling
27.67,10.53,17.5,4.33,15.33,2.05,cycling
37.33,1.25,13.33,5.73,20.5,1.5,cycling
40.0,1.22,16.5,1.12,17.5,1.8,cycling
35.25,4.44,17.75,6.26,16.75,5.49,cycling
34.5,1.5,18.5,5.32,16.25,3.49,cycling
35.25,2.49,16.0,3.08,13.5,4.03,cycling
37.25,0.83,16.33,3.09,20.0,3.74,cycling
40.25,1.92,19.25,2.49,21.0,2.74,cycling
36.0,1.87,21.5,2.6,21.75,2.86,cycling
35.0,2.12,13.75,4.09,12.33,2.87,cycling
33.5,4.72,17.33,7.41,19.5,1.5,cycling
38.0,1.0,10.67,8.65,12.0,6.48,cycling
41.5,0.5,17.75,3.49,13.5,3.84,cycling
36.0,2.12,14.67,1.25,18.75,2.49,cycling
34.0,2.0,8.0,2.35,15.25,2.17,cycling
34.0,1.41,17.67,1.89,16.5,3.5,cycling
35.5,1.5,13.0,1.63,11.33,2.49,cycling
39.33,1.7,19.67,1.89,10.0,4.58,cycling
40.8,1.94,10.5,3.57,15.5,0.5,cycling
35.33,2.49,16.5,0.5,16.25,7.66,cycling
34.25,4.6,13.25,4.21,13.67,2.62,cycling
33.5,5.89,16.5,1.66,14.67,4.5,cycling
35.33,3.3,17.33,1.25,15.0,4.64,cycling
41.75,1.79,12.75,3.11,14.0,3.94,cycling
33.67,1.7,18.0,3.0,19.33,4.64,cycling
31.75,0.83,12.6,5.08,15.4,3.93,cycling
35.5,5.12,15.0,2.55,6.0,0.0,cycling
35.0,2.12,12.5,4.15,19.0,4.97,cycling
40.0,2.45,17.5,3.91,19.5,2.96,cycling
41.5,1.5,15.0,3.67,21.25,4.21,cycling
36.0,2.12,21.0,5.79,14.0,4.42,cycling
32.75,2.05,18.0,4.64,17.0,4.97,cycling
35.0,5.35,15.25,2.77,10.67,3.09,cycling
38.25,1.92,15.67,3.3,13.75,7.22,cycling
42.5,0.87,17.0,1.41,18.0,2.45,cycling
37.75,2.49,15.25,1.79,17.25,3.34,cycling
33.0,3.0,18.0,2.74,18.25,3.9,cycling
37.67,4.19,21.67,1.7,17.0,0.82,cycling
19.0,7.0,17.67,1.25,20.0,2.83,cycling
38.0,1.58,16.0,1.22,21.0,1.41,cycling
41.5,1.12,19.25,1.3,14.25,3.9,cycling
36.5,1.5,19.25,3.77,17.25,3.9,cycling
33.0,3.67,17.25,4.66,13.67,5.79,cycling
32.25,7.15,16.0,5.1,18.67,3.09,cycling
36.0,3.08,14.0,2.74,16.5,4.39,cycling
43.5,1.5,17.5,2.06,13.75,3.49,cycling
36.0,3.67,19.75,2.05,21.5,2.18,cycling
31.75,1.09,20.67,1.89,14.0,3.74,cycling
37.67,5.44,18.5,1.5,13.0,4.55,cycling
34.67,5.44,17.0,1.0,15.25,4.44,cycling
40.5,1.12,17.75,2.38,17.5,1.5,cycling
39.33,2.36,15.0,4.24,13.5,3.2,cycling
33.0,2.45,20.25,1.92,18.67,0.47,cycling
31.5,5.59,19.0,4.97,19.5,0.5,cycling
34.5,4.72,14.0,5.89,16.0,4.58,cycling
39.0,1.58,14.67,3.68,19.5,1.5,cycling
41.5,0.87,17.0,3.24,17.25,4.66,cycling
36.75,2.49,18.25,1.79,20.75,0.43,cycling
30.5,0.5,19.75,1.09,17.25,3.9,cycling
34.25,3.49,16.0,4.0,16.5,4.72,cycling
38.25,1.3,10.5,4.5,14.0,1.0,cycling
40.5,1.5,17.25,3.27,13.25,3.7,cycling
36.67,0.94,18.0,3.67,17.0,3.74,cycling
33.0,0.0,23.33,0.94,18.0,3.54,cycling
35.0,5.48,16.25,2.68,17.75,1.92,cycling
35.5,2.06,17.25,2.86,16.75,4.76,cycling
41.5,1.8,19.25,1.48,14.0,2.74,cycling
40.5,5.02,16.33,2.62,13.0,2.12,cycling
33.0,3.0,22.0,1.22,17.33,2.62,cycling
34.25,5.89,18.25,5.58,15.25,2.17,cycling
30.75,10.85,15.25,1.09,15.0,6.04,cycling
40.75,1.64,17.0,1.41,8.67,4.71,cycling
42.67,0.94,17.0,1.41,13.5,5.89,cycling
36.75,3.27,18.5,4.5,21.75,1.48,cycling
34.5,1.5,22.75,1.3,16.0,1.0,cycling
34.33,5.44,19.0,1.73,14.0,1.22,cycling
32.33,2.62,15.0,2.45,13.75,4.71,cycling
36.33,2.49,18.33,2.49,14.67,4.92,cycling
41.0,1.41,16.75,1.79,16.5,2.6,cycling
35.75,3.9,19.0,2.12,17.75,2.49,cycling
32.75,3.83,16.75,3.49,13.75,2.95,cycling
32.0,6.78,18.0,4.24,15.33,4.03,cycling
35.0,1.0,12.0,0.0,18.75,3.11,cycling
41.33,1.7,15.25,3.56,18.0,2.45,cycling
39.0,2.24,16.0,3.74,17.5,4.5,cycling
34.25,2.17,17.75,2.77,18.5,3.57,cycling
36.5,2.87,19.0,4.95,14.0,2.35,cycling
34.5,1.5,16.5,5.55,19.25,3.49,cycling
38.75,3.49,20.0,1.58,15.33,2.87,cycling
42.75,1.92,17.25,5.93,20.25,1.48,cycling
35.75,3.9,20.0,1.22,15.5,3.57,cycling
34.0,1.73,19.67,1.7,18.33,2.05,cycling
38.67,2.49,15.0,4.06,16.0,4.0,cycling
29.0,6.16,11.0,3.74,16.25,2.38,cycling
37.0,1.87,16.75,3.56,11.5,2.5,cycling
42.5,1.12,18.5,1.8,14.5,2.06,cycling
35.75,3.9,22.5,1.5,20.75,3.96,cycling
35.25,1.3,17.75,6.57,15.75,1.92,cycling
30.5,5.41,12.25,2.86,15.0,5.2,cycling
36.0,2.35,10.25,1.79,17.25,3.27,cycling
41.75,1.79,16.5,3.35,15.0,1.58,cycling
40.0,2.74,16.0,1.41,16.67,3.4,cycling
36.0,2.45,17.25,3.49,20.33,1.7,cycling
35.5,3.5,17.0,4.24,11.67,5.31,cycling
34.25,5.21,15.25,4.09,17.25,3.27,cycling
37.0,2.92,16.5,2.69,13.33,5.79,cycling
42.75,0.83,17.25,1.48,14.0,6.36,cycling
36.75,2.49,22.75,2.17,19.0,5.96,cycling
34.25,2.17,18.75,2.28,13.25,4.92,cycling
33.5,5.59,13.25,2.59,17.25,2.86,cycling
38.25,2.28,17.0,4.06,14.25,2.49,cycling
42.75,0.83,21.0,2.16,17.33,4.03,cycling
37.5,2.69,20.0,4.69,18.0,2.55,cycling
33.33,1.89,19.75,1.3,17.67,2.05,cycling
33.25,7.36,16.75,4.09,15.75,3.56,cycling
36.0,0.0,13.0,3.56,18.0,3.08,cycling
40.25,1.92,20.5,0.87,17.33,0.47,cycling
38.5,3.35,20.0,2.24,18.5,2.06,cycling
36.25,0.43,17.75,2.95,16.75,5.07,cycling
36.0,3.67,18.0,2.55,15.25,3.63,cycling
36.0,5.2,12.0,1.63,3.0,0.0,cycling
42.0,1.22,18.25,0.43,17.75,2.17,cycling
39.5,5.68,18.33,2.49,18.33,2.05,cycling
34.25,2.38,18.75,2.49,19.75,1.3,cycling
33.0,3.67,19.75,2.95,16.0,2.74,cycling
32.75,4.32,15.25,4.09,15.0,3.0,cycling
37.33,1.25,18.75,5.36,15.33,2.36,cycling
42.0,1.63,21.67,0.94,12.75,1.48,cycling
33.75,4.82,19.0,1.0,16.6,3.5,cycling
35.0,1.41,16.5,1.66,20.33,3.86,cycling
35.4,2.24,13.25,4.44,12.8,2.32,cycling
32.75,3.7,19.0,3.24,10.5,3.2,cycling
39.0,2.45,19.75,4.6,10.5,1.5,cycling
40.75,1.09,19.0,2.45,13.75,3.77,cycling
32.33,3.3,18.33,2.36,17.5,3.35,cycling
33.0,0.0,16.67,3.3,16.75,3.63,cycling
31.5,6.34,17.25,3.7,11.0,5.24,cycling
36.0,2.12,19.5,2.29,11.5,5.41,cycling
40.5,1.12,18.5,1.12,16.5,2.6,cycling
39.0,3.67,16.75,4.32,21.0,1.87,cycling
33.5,2.18,20.0,1.22,16.5,5.02,cycling
33.25,8.41,20.5,2.06,15.5,3.28,cycling
35.75,1.79,17.0,4.32,13.0,3.74,cycling
40.75,1.48,22.33,0.94,6.0,0.0,cycling
39.0,5.2,16.5,3.2,16.5,3.2,cycling
36.0,0.0,22.25,1.09,15.0,4.12,cycling
35.25,2.49,24.0,0.0,14.0,7.31,cycling
35.5,3.5,19.25,4.26,15.25,4.44,cycling
37.5,2.6,16.25,6.02,11.5,4.03,cycling
42.5,1.8,19.5,1.12,13.0,1.73,cycling
36.67,4.11,19.0,3.67,20.67,2.05,cycling
34.25,1.79,19.25,2.59,16.5,4.72,cycling
35.67,6.13,18.33,0.47,14.25,3.96,cycling
36.33,0.47,12.67,6.94,16.5,2.06,cycling
42.67,0.94,20.67,0.47,14.25,2.86,cycling
39.0,6.52,20.25,1.3,16.0,3.54,cycling
34.25,1.79,23.5,0.87,13.0,4.74,cycling
35.25,3.11,21.25,1.79,17.75,2.49,cycling
29.0,7.84,11.33,3.4,12.67,1.7,cycling
38.5,1.8,19.75,2.77,14.0,2.12,cycling
40.75,1.09,17.75,0.43,11.25,6.34,cycling
36.0,2.12,19.25,2.77,22.0,1.0,cycling
34.25,2.17,23.25,0.83,19.5,2.6,cycling
38.67,4.03,23.0,0.82,17.0,4.0,cycling
31.4,6.62,16.8,3.06,11.5,2.99,cycling
40.25,1.3,21.33,0.47,12.0,0.0,cycling
33.67,3.77,20.25,2.77,20.67,2.05,cycling
35.0,1.41,24.0,0.0,19.33,1.25,cycling
34.33,3.4,15.33,4.92,13.5,6.87,cycling
30.25,7.36,15.33,4.92,14.0,2.0,cycling
39.75,2.49,18.25,2.17,15.75,2.49,cycling
39.75,3.96,16.67,1.89,18.75,4.97,cycling
33.75,2.49,23.5,0.87,20.25,1.3,cycling
34.75,4.82,19.75,1.79,14.5,1.5,cycling
32.25,7.69,14.33,0.94,10.33,6.13,cycling
41.25,1.3,15.0,3.67,16.5,4.5,cycling
42.67,1.7,14.75,2.38,14.67,4.5,cycling
34.0,2.74,21.5,2.29,16.75,4.6,cycling
34.67,1.89,19.33,4.11,12.0,2.24,cycling
35.0,4.06,12.25,3.9,12.25,2.68,cycling
36.75,1.3,14.0,6.12,6.67,5.91,cycling
43.0,1.58,18.5,2.29,11.0,4.64,cycling
34.5,5.02,17.5,4.97,15.0,5.72,cycling
35.33,1.7,20.33,1.7,15.0,6.0,cycling
33.25,5.89,15.5,6.8,17.6,2.33,cycling
35.25,3.11,16.25,1.3,15.75,2.49,cycling
41.75,1.79,22.67,1.89,14.33,1.7,cycling
39.5,5.55,20.0,4.06,19.0,1.22,cycling
35.25,1.3,19.75,4.32,16.25,3.42,cycling
34.33,3.4,22.5,1.5,20.33,0.47,cycling
33.25,5.97,16.5,5.32,14.5,3.2,cycling
39.75,2.49,16.5,1.66,15.25,1.79,cycling
42.5,0.87,19.5,1.5,17.5,2.5,cycling
37.33,1.89,18.33,4.5,18.5,4.33,cycling
36.0,2.12,22.25,2.49,14.5,5.77,cycling
37.75,2.05,19.0,0.82,10.5,5.72,cycling
35.5,3.91,11.75,3.9,10.0,2.92,cycling
41.75,1.79,17.25,2.49,18.25,2.17,cycling
39.75,4.49,17.75,2.95,18.75,2.49,cycling
36.0,0.0,23.25,1.3,15.5,5.68,cycling
36.0,2.12,20.0,1.73,18.5,2.29,cycling
32.75,3.27,9.67,2.62,9.5,4.5,cycling
39.25,0.83,15.67,2.62,12.0,4.24,cycling
41.25,0.83,20.25,0.83,18.75,1.48,cycling
36.67,0.47,21.5,2.87,20.67,0.47,cycling
35.25,3.27,20.0,4.74,15.5,4.82,cycling
30.33,4.03,14.67,2.49,10.25,5.4,cycling
38.0,2.12,20.25,1.3,18.33,1.89,cycling
43.0,1.58,17.75,4.09,14.0,5.72,cycling
35.25,4.44,18.5,5.12,13.33,3.09,cycling
34.5,1.5,23.75,0.43,16.0,4.32,cycling
33.75,1.92,15.67,2.87,20.0,0.82,cycling
36.0,3.0,11.75,6.02,15.5,1.66,cycling
43.33,1.7,19.25,1.09,19.67,1.89,cycling
36.25,4.92,16.25,4.97,16.5,1.12,cycling
33.75,1.3,24.5,0.87,17.5,2.29,cycling
35.33,7.41,17.67,2.87,20.0,1.22,cycling
35.0,5.34,17.67,0.47,14.0,1.41,cycling
38.5,1.12,14.5,2.5,15.0,2.16,cycling
36.0,2.12,18.0,4.3,21.33,2.05,cycling
34.5,1.5,19.75,3.63,17.0,5.05,cycling
30.5,6.87,14.0,5.52,15.5,2.69,cycling
36.0,0.0,12.75,3.56,8.75,2.95,cycling
39.75,1.3,17.75,1.92,10.5,2.5,cycling
38.25,4.82,13.75,3.03,19.0,2.55,cycling
34.5,1.5,24.0,1.0,13.75,4.02,cycling
34.0,4.74,20.75,2.28,15.0,2.24,cycling
36.25,2.17,16.5,3.2,13.25,3.63,cycling
42.0,2.12,17.33,0.94,9.67,1.25,cycling
40.0,4.85,16.0,2.0,17.33,2.62,cycling
35.25,1.3,24.0,0.0,15.75,4.82,cycling
39.33,2.36,22.0,2.45,19.0,1.41,cycling
31.25,7.56,11.5,4.15,13.25,5.31,cycling
39.0,2.24,16.25,1.09,18.25,1.79,cycling
37.75,1.79,14.75,5.85,15.75,5.12,cycling
35.67,0.47,25.33,1.25,10.5,6.42,cycling
34.0,4.74,22.0,1.22,19.75,1.92,cycling
36.0,2.55,11.67,1.25,17.5,2.87,cycling
41.25,1.3,15.25,2.95,14.75,2.68,cycling
39.0,4.06,17.5,4.33,18.75,5.12,cycling
36.0,0.0,24.0,2.12,13.25,4.92,cycling
32.5,4.5,17.5,4.5,18.5,2.18,cycling
32.5,4.61,12.67,5.73,12.5,1.5,cycling
40.75,1.64,8.33,3.3,6.0,5.0,cycling
39.67,2.87,19.0,1.63,15.0,2.12,cycling
35.5,1.5,18.75,3.77,18.5,4.15,cycling
34.0,1.41,24.0,0.0,7.67,5.25,cycling
33.0,6.52,19.33,2.05,18.5,3.84,cycling
38.67,0.47,14.33,0.94,18.5,2.29,cycling
42.0,1.41,15.5,4.82,16.25,2.95,cycling
34.75,4.76,13.75,7.46,15.75,2.28,cycling
36.0,0.0,19.75,3.03,14.5,4.97,cycling
34.25,6.61,17.0,3.16,15.5,2.6,cycling
37.0,2.35,18.25,2.05,14.0,1.22,cycling
41.75,0.43,18.75,1.3,16.5,4.5,cycling
39.0,3.67,14.5,2.5,22.0,1.41,cycling
34.75,1.3,27.67,0.94,9.67,5.44,cycling
32.75,2.17,22.75,3.42,18.5,2.06,cycling
28.0,6.16,19.25,1.92,14.67,4.19,cycling
40.0,2.83,15.33,6.65,16.0,1.22,cycling
42.67,1.25,17.67,4.03,18.67,0.94,cycling
35.25,4.44,22.25,1.92,12.25,6.18,cycling
35.75,0.43,22.0,1.22,13.67,3.3,cycling
35.0,5.43,18.25,2.38,8.5,5.22,cycling
34.75,4.09,15.0,3.0,9.25,4.97,cycling
41.25,1.3,18.0,0.0,12.75,5.36,cycling
39.0,4.95,14.75,1.92,16.5,1.12,cycling
34.0,2.12,23.67,0.47,17.67,1.25,cycling
36.33,4.5,20.75,1.79,17.67,3.4,cycling
33.25,4.15,14.75,2.95,14.0,2.12,cycling
40.0,1.22,19.25,1.48,14.0,1.41,cycling
37.5,1.5,16.67,1.25,16.75,3.7,cycling
36.5,0.87,21.75,2.49,19.0,4.85,cycling
34.25,1.3,23.25,0.83,15.5,3.57,cycling
30.0,4.95,15.0,2.94,13.67,1.7,cycling
37.75,1.79,19.25,1.09,12.75,1.3,cycling
40.67,1.25,18.33,1.25,14.5,7.89,cycling
36.5,0.87,19.75,3.03,18.75,2.49,cycling
36.75,1.3,15.33,0.47,16.0,0.82,cycling
32.0,7.45,20.0,2.0,14.5,0.5,cycling
39.0,2.12,14.5,2.6,17.0,5.15,cycling
42.75,2.28,12.0,3.67,14.67,2.05,cycling
34.25,4.6,11.5,0.87,17.0,4.06,cycling
34.25,1.79,19.75,2.95,16.25,2.38,cycling
33.75,5.12,15.25,1.92,14.25,1.92,cycling
36.67,0.94,14.5,2.18,15.33,2.49,cycling
39.5,1.5,15.5,2.29,13.33,1.89,cycling
39.25,0.43,12.67,1.7,19.5,1.66,cycling
34.33,2.36,16.0,2.94,19.25,4.44,cycling
35.25,1.3,25.25,1.09,14.0,2.12,cycling
32.75,4.44,22.0,1.22,18.0,3.0,cycling
36.75,4.82,15.25,6.57,22.75,1.79,cycling
43.75,1.3,18.67,3.3,15.0,3.56,cycling
36.0,4.24,21.5,2.87,19.25,5.54,cycling
34.5,1.5,22.75,2.77,15.67,2.49,cycling
31.5,5.72,21.25,2.95,16.0,5.87,cycling
38.5,2.87,17.75,2.28,15.0,1.87,cycling
43.0,1.87,19.25,2.68,14.33,4.11,cycling
36.75,3.27,12.67,5.91,15.33,5.79,cycling
34.75,1.79,19.67,1.25,17.33,0.47,cycling
34.0,5.34,17.33,6.24,15.67,1.89,cycling
38.33,0.94,15.0,4.95,15.33,4.71,cycling
43.67,0.94,21.0,0.0,21.5,1.5,cycling
41.6,2.06,16.8,4.07,14.5,3.5,cycling
35.33,1.7,23.33,1.7,19.75,4.6,cycling
34.5,1.5,22.75,4.6,12.25,3.56,cycling
32.25,5.76,20.75,2.17,17.25,1.3,cycling
38.75,2.17,17.0,1.22,17.25,2.49,cycling
42.0,0.71,16.67,1.25,19.0,1.22,cycling
37.25,1.3,23.25,4.92,20.0,4.74,cycling
36.0,2.12,24.5,1.12,13.75,6.1,cycling
34.25,5.12,21.33,2.05,19.0,1.63,cycling
39.0,1.41,15.5,4.33,16.0,1.22,cycling
41.33,0.94,13.75,2.68,18.0,4.32,cycling
39.0,2.55,16.25,3.7,19.25,1.48,cycling
35.75,1.79,25.0,1.41,24.67,2.62,cycling
36.0,3.54,23.25,1.3,17.0,4.06,cycling
29.67,7.93,17.67,0.47,18.5,0.5,cycling
40.0,1.58,12.5,4.27,13.5,3.35,cycling
42.67,1.7,15.75,1.3,15.67,1.7,cycling
34.5,4.97,16.25,7.01,18.67,3.86,cycling
34.5,1.5,24.5,1.8,17.25,3.9,cycling
30.0,6.36,20.67,1.7,22.33,1.25,cycling
37.25,2.68,18.5,2.87,13.5,2.69,cycling
43.0,1.0,17.0,2.74,15.75,2.28,cycling
36.0,4.9,15.5,8.14,14.33,6.24,cycling
36.0,0.0,27.5,0.87,19.5,4.03,cycling
37.33,3.86,24.0,1.22,20.33,2.05,cycling
31.67,5.44,19.0,1.41,17.0,4.9,cycling
40.6,1.36,17.0,1.26,19.0,2.74,cycling
40.33,1.25,15.0,8.49,17.33,5.19,cycling
37.25,1.3,22.0,5.87,20.75,4.44,cycling
34.5,3.35,25.0,1.58,15.25,2.95,cycling
33.0,6.28,22.0,0.82,18.25,2.68,cycling
39.75,1.48,15.5,3.64,16.5,5.12,cycling
43.25,1.3,16.5,4.39,18.33,2.05,cycling
36.75,2.59,20.25,7.29,22.0,3.81,cycling
33.0,5.79,26.0,2.12,15.0,6.4,cycling
33.67,7.54,19.67,3.4,18.5,2.87,cycling
39.5,1.5,14.67,0.47,20.0,1.41,cycling
41.25,1.3,14.0,4.74,13.75,1.79,cycling
36.75,1.3,22.5,4.03,17.0,8.19,cycling
36.0,0.0,27.5,0.5,9.5,6.5,cycling
36.0,0.0,27.5,0.5,9.5,6.5,cycling
35.0,6.75,16.69,6.19,16.62,4.43,cycling
35.0,6.75,16.69,6.19,16.62,4.43,cycling
43.0,1.0,14.33,2.87,19.0,0.0,cycling
33.75,2.49,24.25,3.9,19.0,1.87,cycling
34.67,3.09,24.33,4.5,18.67,4.99,cycling
35.0,7.12,13.67,8.34,18.5,5.12,cycling
40.75,1.79,12.0,6.04,17.25,4.44,cycling
39.0,5.61,14.5,2.87,17.5,4.27,cycling
35.0,3.54,26.0,2.0,20.25,3.77,cycling
36.0,0.0,24.0,5.2,15.75,3.77,cycling
30.25,5.85,18.25,4.44,18.5,3.2,cycling
37.75,2.05,17.0,2.16,13.67,3.4,cycling
42.5,1.5,15.75,1.92,13.0,1.22,cycling
36.33,4.5,16.25,9.63,17.33,1.7,cycling
36.0,0.0,26.5,1.12,17.25,3.34,cycling
31.25,7.63,20.25,3.9,21.33,0.47,cycling
36.2,3.25,11.5,6.58,14.6,2.65,cycling
42.0,0.0,10.0,2.45,13.0,4.55,cycling
42.5,1.8,15.25,5.21,19.5,1.66,cycling
34.67,2.62,19.0,3.74,17.5,5.89,cycling
35.5,1.5,26.5,0.5,13.25,5.54,cycling
32.75,7.76,19.25,6.18,17.25,3.49,cycling
35.75,5.63,15.25,3.49,16.25,3.77,cycling
41.25,1.92,17.0,3.0,17.67,3.09,cycling
34.25,3.7,13.75,7.01,16.0,3.67,cycling
34.0,1.73,25.25,0.83,18.25,1.79,cycling
35.5,5.02,23.0,2.12,16.5,2.06,cycling
33.5,7.3,15.75,4.49,17.75,3.11,cycling
40.0,1.22,16.5,4.5,13.0,5.0,cycling
39.25,2.38,14.25,3.7,17.5,2.29,cycling
36.25,0.43,23.75,3.49,13.0,7.07,cycling
35.75,2.95,23.67,4.03,17.0,7.79,cycling
35.0,4.18,17.0,2.83,16.75,2.59,cycling
41.5,1.5,14.0,1.41,16.5,2.06,cycling
42.33,2.05,12.5,4.15,20.0,2.16,cycling
34.0,2.83,20.5,3.35,19.33,3.4,cycling
36.0,0.0,27.0,0.0,18.0,2.94,cycling
36.0,3.67,21.0,2.74,20.5,2.5,cycling
34.25,5.45,15.25,4.66,16.75,3.49,cycling
42.0,2.12,16.5,2.69,18.75,4.15,cycling
39.75,5.12,13.5,5.68,17.25,2.77,cycling
34.75,2.17,23.5,0.87,17.75,4.55,cycling
36.0,4.64,22.0,3.08,16.25,1.92,cycling
30.25,12.89,21.0,2.45,19.33,2.36,cycling
41.75,1.09,14.5,3.28,18.75,1.92,cycling
