avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
39.67,0.47,10.5,0.5,2.0,0.0,lying
39.0,0.0,11.0,0.0,2.5,1.5,lying
39.33,0.47,11.33,0.47,5.25,1.48,lying
39.67,0.47,10.75,1.3,6.0,1.0,lying
39.67,0.47,11.25,0.83,2.0,0.0,lying
39.75,0.43,11.25,0.83,7.25,0.43,lying
39.5,0.5,12.0,0.0,5.75,1.3,lying
39.5,0.5,11.75,0.43,5.67,0.47,lying
39.5,0.5,12.0,0.0,5.0,0.82,lying
39.5,0.5,12.0,0.0,4.67,1.25,lying
40.0,0.0,11.75,0.43,5.0,0.0,lying
39.5,0.5,12.0,0.0,3.5,1.5,lying
39.75,0.83,11.25,0.83,4.0,1.22,lying
39.5,0.5,11.75,0.43,4.5,0.5,lying
39.33,0.47,12.0,0.0,2.0,1.0,lying
39.5,0.5,12.0,0.0,3.5,1.12,lying
39.5,0.5,11.75,0.43,4.25,1.09,lying
39.5,0.5,12.0,0.0,5.25,0.43,lying
39.67,0.47,11.5,0.5,3.5,0.5,lying
39.5,0.5,12.0,0.0,3.75,0.43,lying
39.5,0.5,12.0,0.0,3.0,0.71,lying
39.5,0.5,12.0,0.0,3.5,1.12,lying
39.5,0.5,12.0,0.0,4.0,0.71,lying
39.5,0.5,12.0,0.0,4.25,0.83,lying
39.67,0.47,11.75,0.43,3.0,0.0,lying
39.5,0.5,11.75,0.43,5.25,0.83,lying
39.67,0.47,11.5,0.5,6.0,0.0,lying
39.5,0.5,11.75,0.43,6.0,0.71,lying
40.0,0.71,11.5,0.87,6.0,0.71,lying
39.67,0.47,12.0,0.0,5.0,0.0,lying
39.5,0.5,11.5,0.87,5.33,0.47,lying
39.5,0.5,11.5,0.5,6.0,1.0,lying
39.33,0.47,11.0,0.82,4.0,0.82,lying
39.5,0.5,10.5,0.87,4.5,0.5,lying
39.5,0.5,9.5,0.5,8.75,2.77,lying
39.5,0.5,7.75,2.49,7.75,3.49,lying
39.5,0.5,7.0,2.45,9.0,0.0,lying
39.5,0.5,6.75,1.3,4.25,2.59,lying
39.5,0.5,9.0,0.0,3.67,0.94,lying
39.67,0.47,6.0,0.82,3.0,0.0,lying
39.5,0.5,5.67,1.25,9.67,1.89,lying
39.5,0.5,7.5,0.87,11.25,0.83,lying
39.5,0.5,8.25,0.83,9.75,0.43,lying
39.33,0.47,8.25,0.43,12.0,0.0,lying
39.67,0.47,9.25,0.43,11.33,0.94,lying
39.5,0.5,9.0,0.0,11.0,1.0,lying
39.5,0.5,9.0,0.0,10.0,1.0,lying
39.75,0.43,9.75,0.43,9.25,0.83,lying
39.33,0.47,6.33,0.47,10.0,1.58,lying
39.5,0.5,7.0,1.63,11.0,2.94,lying
39.5,0.5,7.75,0.83,12.5,0.5,lying
39.5,0.5,7.0,0.0,12.33,0.47,lying
39.5,0.5,8.5,0.87,12.75,0.83,lying
39.5,0.5,8.25,0.83,13.25,0.83,lying
39.67,0.47,6.0,0.0,13.5,0.5,lying
39.5,0.5,7.6,0.49,13.5,1.12,lying
39.5,0.5,8.33,0.47,14.33,0.47,lying
39.5,0.5,8.5,0.5,14.5,0.5,lying
39.67,0.47,6.0,0.82,16.0,1.0,lying
39.5,0.5,4.5,1.12,17.75,0.43,lying
39.67,0.47,4.5,1.12,18.33,0.47,lying
39.5,0.5,4.5,2.06,17.5,0.5,lying
39.33,0.47,5.33,0.47,17.0,0.71,lying
39.5,0.5,5.0,2.0,15.0,0.0,lying
39.67,0.47,4.67,2.62,16.67,1.25,lying
39.67,0.47,7.5,1.8,16.67,1.25,lying
39.25,0.43,9.0,0.0,17.0,0.71,lying
39.5,0.5,8.0,0.82,14.75,0.43,lying
39.33,0.47,6.5,3.04,16.33,1.25,lying
39.25,0.43,8.0,0.82,15.33,0.47,lying
39.67,0.47,6.5,1.12,17.0,1.41,lying
39.5,0.5,3.5,0.5,16.0,1.0,lying
39.5,0.5,4.5,2.5,14.33,0.94,lying
39.25,0.43,4.33,1.25,16.25,1.64,lying
39.0,0.0,2.0,0.0,18.25,1.09,lying
39.5,0.5,4.5,1.5,16.5,0.87,lying
39.25,0.43,4.75,1.79,17.0,1.22,lying
39.67,0.47,1.67,0.94,15.67,1.25,lying
39.5,0.5,3.0,0.0,15.5,2.29,lying
39.5,0.5,8.75,0.83,12.5,1.12,lying
39.5,0.5,4.67,3.3,13.75,1.09,lying
39.25,0.43,6.0,3.27,11.25,0.43,lying
39.25,0.43,13.67,1.25,8.33,0.94,lying
39.5,0.5,13.67,0.94,9.5,0.5,lying
39.33,0.47,14.75,0.43,5.0,1.0,lying
40.67,1.25,13.33,1.25,5.67,1.7,lying
41.75,0.43,12.0,0.0,7.25,0.43,lying
47.5,4.33,12.75,1.3,9.75,1.48,lying
56.25,0.83,18.25,0.83,13.5,1.5,lying
51.75,2.17,15.67,3.3,12.33,1.89,lying
52.25,1.92,16.75,2.28,13.0,3.32,lying
53.75,0.43,16.0,0.71,11.0,2.74,lying
53.0,0.71,13.25,1.09,12.75,0.83,lying
54.0,0.0,17.75,0.43,10.25,2.05,lying
53.33,0.47,14.0,2.74,6.67,2.49,lying
50.67,0.47,11.33,0.94,6.75,4.02,lying
49.75,1.09,11.5,2.69,5.5,0.5,lying
46.25,1.09,9.0,5.72,9.75,3.56,lying
44.75,0.43,10.75,3.27,13.75,0.83,lying
48.0,0.0,8.5,3.84,6.75,3.96,lying
47.0,0.71,15.0,0.0,10.25,2.05,lying
45.75,0.83,12.5,0.87,10.75,1.09,lying
45.5,0.5,10.33,1.7,9.25,1.79,lying
45.0,0.0,5.33,2.49,11.67,1.25,lying
45.25,0.43,2.0,1.0,12.67,0.47,lying
45.0,0.0,1.0,0.0,11.75,0.43,lying
45.0,0.0,2.75,1.48,11.0,1.22,lying
44.75,0.43,8.0,1.41,11.0,0.82,lying
44.5,0.5,9.5,0.5,9.75,0.43,lying
43.0,0.71,9.0,0.0,9.25,0.43,lying
42.67,0.47,8.75,0.43,11.33,0.47,lying
42.33,0.47,7.67,0.47,11.75,1.09,lying
42.0,0.0,9.0,0.0,12.5,0.5,lying
42.0,0.0,9.0,0.0,13.0,1.0,lying
42.5,0.5,9.25,0.43,14.0,1.0,lying
42.5,0.5,9.0,0.0,14.33,0.47,lying
42.25,0.43,9.75,0.43,14.25,0.83,lying
42.0,0.0,10.0,0.0,14.0,0.71,lying
42.25,0.43,9.75,0.83,13.5,1.12,lying
42.5,0.5,9.33,0.47,12.33,0.47,lying
42.67,0.47,9.5,0.5,12.0,0.0,lying
42.2,0.4,6.5,0.87,11.8,0.4,lying
42.0,0.0,6.0,0.82,12.33,0.47,lying
42.0,0.0,6.33,0.47,12.0,0.0,lying
42.25,0.43,8.75,0.43,13.25,0.83,lying
42.0,0.0,9.0,0.0,12.5,0.5,lying
42.25,0.43,9.0,0.0,12.0,0.0,lying
42.25,0.43,9.0,0.0,12.0,0.0,lying
42.5,0.5,8.25,0.43,11.25,0.83,lying
42.0,0.0,7.5,0.5,11.0,1.0,lying
42.0,0.0,8.5,0.5,12.0,0.0,lying
42.0,0.0,9.0,0.0,12.0,0.0,lying
42.0,0.0,9.33,0.47,12.0,0.0,lying
42.0,0.0,8.25,0.83,12.25,0.43,lying
42.0,0.0,5.33,1.7,12.67,0.94,lying
42.4,0.49,4.4,2.33,12.0,0.0,lying
42.0,0.0,9.0,0.71,12.25,0.43,lying
42.25,0.43,8.75,2.77,11.5,1.5,lying
42.0,0.0,7.33,1.25,11.75,1.79,lying
42.25,0.43,10.75,1.09,7.25,3.03,lying
42.5,0.5,8.5,1.12,8.25,2.59,lying
42.25,0.43,9.5,0.87,9.0,3.0,lying
42.25,0.43,8.5,1.5,12.0,0.0,lying
42.0,0.0,4.0,1.0,10.67,1.25,lying
42.5,0.5,1.0,0.0,11.75,0.43,lying
42.0,0.0,0.0,0.0,12.75,0.83,lying
42.0,0.0,3.5,1.5,12.0,0.0,lying
42.0,0.0,4.0,1.58,12.25,0.43,lying
42.5,0.5,4.33,0.94,12.5,0.5,lying
42.0,0.0,3.0,0.0,11.25,1.3,lying
42.0,0.0,1.5,0.5,8.67,0.47,lying
42.0,0.0,3.75,1.3,8.75,1.09,lying
42.0,0.0,3.0,0.0,6.5,4.5,lying
42.25,0.43,5.33,0.94,11.5,0.87,lying
42.33,0.47,3.67,0.47,11.5,0.5,lying
42.25,0.43,2.67,1.25,10.75,0.43,lying
42.25,0.43,2.0,0.0,12.0,1.41,lying
42.25,0.43,5.33,0.94,12.75,0.83,lying
42.25,0.43,4.33,1.25,12.5,0.87,lying
42.25,0.43,0.0,0.0,12.5,1.12,lying
42.0,0.0,0.0,0.0,13.0,1.22,lying
42.5,0.5,4.5,0.5,10.75,1.3,lying
42.0,0.0,2.33,0.47,9.0,0.0,lying
42.5,0.5,0.0,0.0,9.33,0.47,lying
42.0,0.0,0.0,0.0,10.0,0.82,lying
42.0,0.0,0.0,0.0,9.75,0.43,lying
42.0,0.0,0.0,0.0,10.5,1.12,lying
42.25,0.43,0.0,0.0,11.0,1.58,lying
42.25,0.43,1.33,0.47,10.33,0.94,lying
42.0,0.0,5.0,1.63,10.67,0.47,lying
42.0,0.0,5.0,2.16,12.67,0.94,lying
42.25,0.43,2.5,0.5,13.5,0.5,lying
42.0,0.0,1.0,0.0,13.0,1.22,lying
42.25,0.43,0.0,0.0,13.25,1.3,lying
42.0,0.0,2.0,0.0,13.0,1.22,lying
42.25,0.43,0.0,0.0,11.75,0.43,lying
42.25,0.43,1.0,0.0,12.33,0.47,lying
42.25,0.43,3.25,0.43,13.25,1.3,lying
42.25,0.43,6.0,0.82,13.33,1.25,lying
42.0,0.0,6.5,1.5,12.67,0.47,lying
42.2,0.4,4.25,1.48,10.75,2.28,lying
42.67,0.47,5.25,2.59,13.33,3.09,lying
42.0,0.0,3.0,0.0,10.0,1.41,lying
42.25,0.43,6.67,1.25,11.67,0.47,lying
42.25,0.43,6.67,1.25,11.67,0.47,lying
42.42,0.49,8.08,3.99,7.27,2.18,lying
42.42,0.49,8.08,3.99,7.27,2.18,lying
42.25,0.43,5.33,1.25,6.25,1.92,lying
42.25,0.43,4.5,1.12,6.5,2.29,lying
42.5,0.5,8.0,4.18,3.75,2.49,lying
42.25,0.43,8.0,0.0,7.0,0.0,lying
42.33,0.47,8.67,0.47,5.67,2.62,lying
42.25,0.43,4.5,2.69,3.0,2.45,lying
42.33,0.47,7.5,1.5,2.67,1.7,lying
42.0,0.0,4.75,2.05,1.5,0.5,lying
42.25,0.43,7.0,1.63,1.0,0.0,lying
42.5,0.5,4.33,1.7,0.0,0.0,lying
42.5,0.5,3.0,0.82,1.0,0.0,lying
42.33,0.47,7.0,1.0,3.5,0.5,lying
42.5,0.5,6.0,0.0,1.0,0.0,lying
42.5,0.5,4.5,1.5,3.0,2.0,lying
42.5,0.5,4.67,1.25,4.33,1.7,lying
42.5,0.5,2.5,1.5,8.0,1.41,lying
42.25,0.43,4.5,1.5,9.25,0.83,lying
42.0,0.0,6.5,0.5,12.0,0.0,lying
42.33,0.47,7.25,1.3,9.67,0.94,lying
42.0,0.0,4.5,1.12,9.67,0.47,lying
42.5,0.5,4.33,0.47,9.5,0.5,lying
42.5,0.5,5.0,0.71,10.0,0.82,lying
42.33,0.47,4.33,0.47,9.25,0.43,lying
42.25,0.43,4.67,0.47,9.0,0.0,lying
42.0,0.0,4.75,0.43,9.0,0.0,lying
42.5,0.5,4.25,0.43,9.75,0.83,lying
42.5,0.5,5.0,0.0,10.0,1.0,lying
42.5,0.5,5.0,0.71,10.5,1.12,lying
42.5,0.5,4.75,0.43,9.33,0.47,lying
42.5,0.5,5.0,0.0,10.5,1.12,lying
42.5,0.5,4.0,0.82,9.75,0.43,lying
42.5,0.5,3.0,0.82,10.0,1.0,lying
42.5,0.5,2.67,0.94,10.5,0.5,lying
42.67,0.47,3.0,0.71,10.0,0.82,lying
42.5,0.5,4.0,0.0,11.25,0.83,lying
42.25,0.43,5.5,0.5,11.0,0.0,lying
42.25,0.43,5.0,0.0,12.0,0.71,lying
42.0,0.0,4.33,0.94,11.5,0.5,lying
42.5,0.5,4.75,0.43,11.75,0.43,lying
42.0,0.0,4.75,0.43,11.75,0.43,lying
42.5,0.5,4.5,0.5,11.75,0.43,lying
42.0,0.0,5.75,0.43,11.67,0.47,lying
42.0,0.0,5.0,0.71,11.67,0.47,lying
42.0,0.0,5.33,0.47,11.67,0.47,lying
42.5,0.5,5.0,0.82,12.0,0.0,lying
42.25,0.43,3.5,0.87,12.0,0.0,lying
42.0,0.0,4.25,1.3,11.75,0.43,lying
42.0,0.0,6.25,0.83,11.33,0.47,lying
42.25,0.43,5.0,0.71,10.75,0.83,lying
42.5,0.5,6.0,1.22,11.25,0.43,lying
42.25,0.43,6.75,0.43,12.0,0.0,lying
42.33,0.47,4.5,0.5,12.0,0.0,lying
42.0,0.0,5.67,0.47,11.25,0.43,lying
42.0,0.0,4.25,1.64,11.5,0.5,lying
42.25,0.43,5.5,3.64,11.0,1.22,lying
42.25,0.43,6.33,2.05,11.75,0.43,lying
42.0,0.0,5.75,2.49,12.0,0.0,lying
42.0,0.0,5.0,4.32,11.75,0.43,lying
42.25,0.43,6.0,2.45,11.5,0.5,lying
42.25,0.43,5.33,2.62,12.2,0.4,lying
42.25,0.43,6.0,2.83,12.0,0.0,lying
42.0,0.0,7.33,2.36,12.0,0.0,lying
42.25,0.43,2.67,1.7,11.75,0.43,lying
42.0,0.0,2.0,0.0,12.0,0.0,lying
42.25,0.43,2.67,0.94,12.5,0.5,lying
42.25,0.43,5.0,1.41,12.0,0.0,lying
42.0,0.0,5.5,0.5,11.5,0.87,lying
42.0,0.0,7.33,1.25,12.25,0.43,lying
42.0,0.0,8.75,0.43,12.0,0.0,lying
42.25,0.43,8.75,0.43,12.0,0.0,lying
42.0,0.0,8.5,0.5,12.25,0.43,lying
42.0,0.0,8.5,0.5,12.0,0.0,lying
42.25,0.43,9.0,0.0,12.0,0.0,lying
42.5,0.5,9.0,0.0,12.0,0.0,lying
42.5,0.5,9.0,0.0,12.0,0.0,lying
42.0,0.0,8.75,0.43,12.0,0.0,lying
42.0,0.0,8.5,0.5,12.0,0.0,lying
42.25,0.43,8.0,0.0,12.0,0.0,lying
42.33,0.47,7.33,0.47,11.5,0.5,lying
42.25,0.43,6.75,0.43,11.5,0.5,lying
42.0,0.0,6.67,0.47,11.75,0.43,lying
42.0,0.0,8.5,0.87,11.75,0.43,lying
42.25,0.43,8.0,0.71,11.33,0.47,lying
42.5,0.5,7.5,0.5,11.0,1.22,lying
42.0,0.0,3.33,0.47,11.5,0.5,lying
42.25,0.43,5.67,2.05,11.25,0.43,lying
42.0,0.0,7.75,1.09,11.25,0.83,lying
42.25,0.43,7.67,0.47,11.0,0.82,lying
42.25,0.43,6.33,0.47,10.33,0.47,lying
42.0,0.0,4.75,0.43,10.0,0.82,lying
42.0,0.0,4.75,1.3,11.25,0.83,lying
42.67,0.47,7.5,1.12,12.0,0.0,lying
42.0,0.0,7.5,1.5,12.0,0.0,lying
42.25,0.43,7.25,0.43,12.0,0.0,lying
42.0,0.0,6.67,0.47,12.0,0.0,lying
42.0,0.0,7.67,0.94,12.33,0.47,lying
42.0,0.0,10.0,0.71,11.75,0.43,lying
43.25,1.3,10.0,0.71,10.0,1.87,lying
42.75,1.48,10.0,1.87,10.25,5.26,lying
45.0,0.71,12.0,0.71,8.5,5.72,lying
50.25,1.3,11.25,1.3,14.75,1.79,lying
51.0,0.0,12.33,0.47,13.67,0.94,lying
51.25,0.43,13.0,0.82,16.0,0.82,lying
52.25,0.43,12.0,0.0,16.75,1.09,lying
53.5,0.5,13.5,0.87,16.75,0.83,lying
54.0,0.0,13.0,0.82,17.75,0.43,lying
54.0,0.0,12.0,0.0,18.0,0.0,lying
54.0,0.0,12.25,0.43,18.33,0.47,lying
54.0,0.0,12.25,0.43,18.75,0.83,lying
54.0,0.0,12.5,0.5,20.25,0.83,lying
54.0,0.0,12.0,0.0,20.0,0.71,lying
54.0,0.0,12.0,0.0,19.25,0.43,lying
48.0,8.49,12.33,0.47,18.75,0.43,lying
54.0,0.0,13.25,1.09,18.5,0.87,lying
54.0,0.0,13.25,1.09,19.75,0.83,lying
54.0,0.0,12.75,0.83,20.5,0.5,lying
54.0,0.0,14.5,0.5,20.25,0.43,lying
54.0,0.0,14.5,0.5,19.5,0.87,lying
54.0,0.0,13.5,0.5,19.25,0.83,lying
54.0,0.0,14.75,0.43,20.0,0.71,lying
54.0,0.0,15.0,0.0,20.5,0.5,lying
54.0,0.0,14.75,0.43,20.25,0.43,lying
54.0,0.0,14.33,0.47,20.33,0.47,lying
54.0,0.0,14.0,0.0,20.5,0.5,lying
54.0,0.0,14.0,1.0,20.5,0.5,lying
54.0,0.0,14.75,0.43,20.67,0.47,lying
54.0,0.0,14.5,0.5,20.67,0.47,lying
54.0,0.0,14.25,0.83,20.75,0.43,lying
54.0,0.0,13.33,0.47,20.75,0.43,lying
54.0,0.0,12.75,0.43,20.5,0.5,lying
54.0,0.0,13.5,0.5,20.5,0.5,lying
54.0,0.0,13.5,0.87,20.5,0.5,lying
54.0,0.0,14.0,0.71,20.5,0.5,lying
54.0,0.0,13.5,0.5,20.5,0.5,lying
54.0,0.0,14.0,1.0,21.0,0.0,lying
54.0,0.0,14.67,0.47,20.67,0.47,lying
54.0,0.0,14.0,1.0,20.75,0.43,lying
54.0,0.0,12.75,0.43,20.67,0.47,lying
54.0,0.0,13.25,0.43,20.75,0.43,lying
54.0,0.0,13.5,0.5,20.5,0.5,lying
54.0,0.0,14.33,0.94,20.5,0.5,lying
54.0,0.0,14.25,0.83,20.5,0.5,lying
54.0,0.0,14.25,0.43,20.5,0.5,lying
54.0,0.0,14.5,0.5,21.0,0.0,lying
54.0,0.0,13.5,0.5,20.75,0.43,lying
54.0,0.0,13.0,0.0,20.67,0.47,lying
54.0,0.0,14.25,0.83,20.5,0.5,lying
54.0,0.0,14.0,0.82,20.33,0.47,lying
54.0,0.0,13.0,0.0,20.5,0.5,lying
54.0,0.0,13.5,0.5,20.75,0.43,lying
54.0,0.0,14.5,0.5,21.0,0.0,lying
54.0,0.0,14.5,0.5,20.67,0.47,lying
54.0,0.0,14.5,0.5,20.5,0.5,lying
54.0,0.0,14.5,0.5,20.5,0.5,lying
54.0,0.0,14.25,0.43,20.75,0.43,lying
54.0,0.0,13.67,0.94,20.5,0.5,lying
54.0,0.0,13.5,0.87,20.5,0.5,lying
54.0,0.0,14.0,1.22,21.0,0.0,lying
54.0,0.0,13.25,0.83,20.25,0.43,lying
54.0,0.0,13.25,0.43,18.75,0.43,lying
54.0,0.0,12.75,0.43,18.5,0.5,lying
54.0,0.0,12.33,0.47,18.0,0.0,lying
54.0,0.0,12.5,0.5,18.25,0.43,lying
54.0,0.0,12.5,0.5,18.5,0.5,lying
54.0,0.0,12.5,0.5,18.25,0.43,lying
54.0,0.0,12.75,0.43,18.33,0.47,lying
54.0,0.0,13.0,0.0,18.5,0.5,lying
54.0,0.0,13.0,0.71,18.5,0.5,lying
54.0,0.0,13.25,0.43,18.67,0.47,lying
54.0,0.0,12.5,0.5,18.25,0.43,lying
54.0,0.0,12.67,0.47,18.75,0.43,lying
54.0,0.0,12.25,0.43,18.5,0.5,lying
54.0,0.0,13.0,1.0,18.0,0.0,lying
54.0,0.0,13.75,0.83,18.5,0.5,lying
54.0,0.0,12.75,0.43,18.75,0.83,lying
54.0,0.0,13.33,0.94,19.33,0.47,lying
54.0,0.0,13.2,0.4,19.2,0.75,lying
54.0,0.0,12.75,0.83,18.5,0.5,lying
54.0,0.0,13.0,0.0,18.75,0.43,lying
54.0,0.0,13.33,1.25,19.0,0.82,lying
54.0,0.0,14.5,0.5,18.5,0.5,lying
54.0,0.0,12.5,0.5,18.0,0.0,lying
54.0,0.0,14.25,0.43,18.67,0.47,lying
54.0,0.0,13.33,1.25,18.75,0.83,lying
54.0,0.0,14.0,0.71,18.5,0.5,lying
54.0,0.0,12.75,0.83,18.0,0.0,lying
54.0,0.0,12.5,0.87,18.75,0.83,lying
54.0,0.0,13.5,0.5,19.5,0.5,lying
54.0,0.0,13.75,0.43,20.0,0.71,lying
54.0,0.0,13.75,0.43,19.25,0.43,lying
54.0,0.0,13.75,0.83,19.25,0.83,lying
54.0,0.0,13.25,0.43,19.5,0.5,lying
54.0,0.0,14.0,0.0,20.0,0.82,lying
54.0,0.0,12.8,1.17,20.6,0.49,lying
54.0,0.0,12.5,0.87,18.5,0.5,lying
54.0,0.0,13.0,0.0,16.0,1.0,lying
54.0,0.0,12.25,0.43,14.0,1.22,lying
54.0,0.0,10.5,1.12,15.0,0.0,lying
54.0,0.0,10.25,0.83,14.25,1.3,lying
54.0,0.0,11.75,0.43,14.0,1.22,lying
54.0,0.0,11.0,0.0,15.25,0.43,lying
54.0,0.0,11.25,0.83,14.5,0.5,lying
54.0,0.0,12.0,0.0,13.5,0.87,lying
54.0,0.0,12.0,0.0,13.75,1.09,lying
54.0,0.0,11.5,0.87,13.25,1.3,lying
54.0,0.0,10.75,2.17,12.25,0.43,lying
54.0,0.0,12.0,0.0,13.25,1.3,lying
54.0,0.0,11.5,0.5,14.5,1.12,lying
54.0,0.0,12.25,0.43,14.75,0.83,lying
54.0,0.0,12.0,0.0,14.67,0.47,lying
54.0,0.0,9.75,0.43,13.5,1.5,lying
54.0,0.0,11.0,1.0,13.67,0.47,lying
54.0,0.0,11.25,0.83,13.67,0.47,lying
54.0,0.0,12.0,0.0,15.5,1.66,lying
54.0,0.0,12.0,0.0,16.0,0.71,lying
54.0,0.0,12.0,0.0,15.5,0.5,lying
54.0,0.0,11.67,0.47,15.25,0.43,lying
54.0,0.0,12.0,0.0,16.0,0.71,lying
54.0,0.0,13.33,1.25,16.0,1.0,lying
54.0,0.0,10.33,2.36,15.5,0.87,lying
54.0,0.0,11.25,0.43,17.75,0.43,lying
54.0,0.0,12.0,0.0,15.5,0.87,lying
54.0,0.0,12.0,0.0,16.67,1.25,lying
54.0,0.0,10.75,1.3,14.67,0.47,lying
54.0,0.0,11.0,0.71,13.75,0.83,lying
54.0,0.0,12.0,0.71,14.5,1.12,lying
54.0,0.0,12.0,0.0,16.0,0.71,lying
54.0,0.0,12.0,0.0,16.0,0.71,lying
54.0,0.0,11.0,0.0,15.75,0.83,lying
54.0,0.0,10.0,1.0,15.5,0.87,lying
54.0,0.0,11.75,0.43,15.75,0.83,lying
54.0,0.0,12.0,0.0,15.75,0.43,lying
54.0,0.0,10.0,0.82,14.75,1.09,lying
54.0,0.0,10.5,0.87,17.5,0.87,lying
54.0,0.0,11.25,0.43,17.75,0.43,lying
54.0,0.0,11.33,0.94,18.0,0.0,lying
54.0,0.0,11.33,0.94,18.33,0.47,lying
54.0,0.0,12.0,0.0,18.0,0.0,lying
54.0,0.0,9.75,0.83,16.25,0.83,lying
54.0,0.0,10.75,1.09,17.0,1.22,lying
54.0,0.0,13.33,0.47,17.25,0.43,lying
54.0,0.0,12.25,0.43,16.75,0.43,lying
54.0,0.0,13.0,0.71,16.0,0.71,lying
54.0,0.0,12.5,0.5,15.75,0.83,lying
54.0,0.0,12.75,0.83,15.5,0.5,lying
54.0,0.0,13.25,0.43,16.5,1.12,lying
54.0,0.0,12.75,0.43,17.25,0.83,lying
54.0,0.0,12.25,0.43,17.75,0.43,lying
54.0,0.0,12.67,0.47,18.0,0.0,lying
54.0,0.0,13.5,0.87,17.75,0.43,lying
54.0,0.0,12.5,0.5,18.0,0.0,lying
54.0,0.0,12.5,0.5,18.0,0.0,lying
54.0,0.0,12.75,0.43,18.0,0.0,lying
54.0,0.0,12.33,0.47,18.5,0.5,lying
54.0,0.0,12.0,0.0,18.0,0.0,lying
54.0,0.0,12.0,0.0,18.0,0.0,lying
54.0,0.0,12.5,0.87,18.25,0.43,lying
54.0,0.0,13.25,0.83,18.25,0.43,lying
54.0,0.0,12.0,0.0,18.25,0.43,lying
54.0,0.0,12.5,0.87,18.25,0.43,lying
54.0,0.0,12.75,0.43,18.25,0.43,lying
54.0,0.0,13.0,0.0,18.33,0.47,lying
54.0,0.0,12.5,0.87,19.0,0.0,lying
54.0,0.0,12.75,0.83,18.25,0.43,lying
54.0,0.0,12.75,0.83,18.25,0.43,lying
54.0,0.0,12.25,0.43,18.0,0.0,lying
54.0,0.0,12.0,0.0,18.0,0.0,lying
54.0,0.0,12.0,0.0,18.0,0.0,lying
54.0,0.0,12.0,0.0,18.0,0.0,lying
54.0,0.0,12.5,0.87,18.0,0.0,lying
54.0,0.0,12.25,0.43,17.75,0.43,lying
54.0,0.0,12.0,0.0,18.0,0.0,lying
54.0,0.0,13.5,1.12,17.75,0.43,lying
54.0,0.0,13.25,0.83,16.5,0.5,lying
54.0,0.0,13.0,0.82,16.67,0.47,lying
54.0,0.0,12.0,0.0,17.67,0.47,lying
54.0,0.0,12.0,0.0,16.5,1.12,lying
54.0,0.0,12.25,0.43,17.25,0.83,lying
54.0,0.0,12.0,0.0,15.25,0.83,lying
54.0,0.0,12.5,0.5,17.25,1.3,lying
54.0,0.0,13.0,0.0,18.0,0.0,lying
54.0,0.0,13.0,1.0,17.75,0.43,lying
54.0,0.0,12.0,0.0,16.33,0.47,lying
54.0,0.0,13.25,0.83,17.5,0.5,lying
54.0,0.0,12.25,0.43,17.25,0.83,lying
54.0,0.0,13.5,1.12,17.33,0.94,lying
54.0,0.0,12.25,0.43,17.5,0.5,lying
54.0,0.0,12.5,0.5,17.5,0.5,lying
54.0,0.0,13.67,1.25,17.75,0.43,lying
54.0,0.0,13.75,0.83,18.0,0.0,lying
54.0,0.0,13.0,0.71,16.0,0.71,lying
54.0,0.0,13.75,0.43,17.5,1.5,lying
54.0,0.0,13.25,0.83,17.75,0.43,lying
