avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
39.0,0.0,22.67,1.25,36.33,0.47,bending1
38.75,0.43,24.0,0.0,36.75,0.83,bending1
39.0,0.0,25.25,0.83,37.5,1.5,bending1
39.25,0.43,24.0,0.0,37.0,1.0,bending1
39.25,0.43,24.75,0.83,36.5,0.5,bending1
39.0,0.0,26.5,0.5,36.5,0.5,bending1
38.5,0.5,27.25,0.43,36.75,0.83,bending1
38.5,0.5,27.0,0.71,37.25,1.3,bending1
39.0,0.0,24.75,2.28,37.75,1.3,bending1
39.0,0.0,16.25,1.64,36.75,0.83,bending1
39.0,0.0,12.25,2.59,36.0,0.0,bending1
38.5,0.5,12.0,0.0,36.25,0.43,bending1
38.25,0.83,14.0,1.58,36.0,0.0,bending1
38.75,0.43,13.0,1.22,36.25,0.43,bending1
39.0,0.0,18.5,1.5,36.5,0.87,bending1
39.0,0.0,22.0,0.71,37.0,1.0,bending1
39.5,0.5,21.25,0.43,37.0,1.0,bending1
39.5,0.5,21.75,0.43,37.0,1.0,bending1
39.5,0.5,23.5,0.87,37.75,1.3,bending1
39.5,0.5,23.33,0.47,37.67,0.94,bending1
39.5,0.5,23.75,0.43,37.75,1.3,bending1
39.0,0.0,21.0,0.71,37.25,1.3,bending1
39.33,0.47,22.0,1.22,37.33,0.94,bending1
39.0,0.0,25.0,0.82,37.33,1.25,bending1
39.0,0.0,24.0,0.0,37.5,1.12,bending1
39.33,0.47,25.33,1.25,37.25,1.3,bending1
39.0,0.0,25.25,1.09,38.0,1.0,bending1
39.0,0.0,24.0,0.71,38.25,0.83,bending1
39.0,0.0,19.0,1.73,37.0,0.71,bending1
39.0,0.0,18.5,0.5,36.75,0.83,bending1
39.0,0.0,21.75,2.49,38.0,1.22,bending1
39.25,0.43,24.0,0.0,37.5,1.5,bending1
39.0,0.0,21.67,1.7,37.0,0.82,bending1
39.25,0.43,15.0,0.0,36.0,0.0,bending1
39.0,0.0,19.0,2.74,36.5,0.87,bending1
39.0,0.0,22.0,1.22,37.0,1.0,bending1
39.0,0.0,20.0,5.34,38.0,0.82,bending1
39.0,0.0,15.25,2.17,36.5,0.5,bending1
39.0,0.0,21.0,1.87,36.5,0.5,bending1
39.0,0.0,24.0,0.0,37.25,1.3,bending1
39.0,0.0,25.25,0.43,37.75,1.3,bending1
39.0,0.0,23.5,0.87,36.25,0.43,bending1
39.25,0.43,24.0,0.0,36.25,0.43,bending1
39.5,0.5,23.75,0.43,36.0,0.0,bending1
39.0,0.0,23.75,0.43,36.0,0.0,bending1
39.5,0.5,23.25,0.43,36.0,0.0,bending1
39.5,0.5,23.25,0.43,36.0,0.0,bending1
39.25,0.43,23.33,0.47,36.0,0.0,bending1
39.25,0.43,24.0,0.0,36.33,0.47,bending1
39.0,0.0,23.75,0.43,36.5,0.5,bending1
39.67,0.47,24.0,0.0,37.0,0.82,bending1
39.5,0.5,24.0,0.0,36.5,0.5,bending1
39.25,0.43,18.5,4.33,34.5,1.5,bending1
39.0,0.0,21.67,0.94,32.75,0.43,bending1
39.25,0.43,19.75,2.95,32.75,0.43,bending1
38.75,0.43,22.0,1.22,33.0,0.0,bending1
39.0,0.0,14.75,3.7,36.0,1.87,bending1
39.25,0.43,8.75,1.64,35.5,1.5,bending1
39.0,0.0,12.5,1.5,33.0,0.0,bending1
39.0,0.0,10.5,1.66,36.0,1.87,bending1
39.25,0.43,14.0,4.64,36.0,0.0,bending1
39.0,0.0,20.75,0.43,36.25,0.43,bending1
39.0,0.0,18.33,2.49,35.25,1.3,bending1
39.0,0.0,15.5,4.39,34.5,1.5,bending1
39.0,0.0,14.0,1.58,33.75,1.3,bending1
39.25,0.43,11.5,5.5,36.0,0.0,bending1
39.25,0.43,15.25,1.09,36.5,0.5,bending1
39.33,0.47,16.75,1.3,36.33,0.47,bending1
39.25,0.43,12.75,3.77,36.5,0.5,bending1
39.75,0.83,21.0,0.0,37.0,1.22,bending1
39.67,0.47,16.75,1.3,35.33,1.7,bending1
39.0,0.0,17.75,2.28,36.0,0.0,bending1
40.75,1.09,20.75,1.09,35.25,1.3,bending1
40.67,1.25,20.67,1.7,33.0,0.0,bending1
39.75,0.83,18.75,0.83,32.75,0.43,bending1
39.0,0.0,16.75,1.3,32.0,0.0,bending1
39.25,0.43,19.0,1.0,32.5,0.5,bending1
39.75,0.83,18.25,0.43,33.0,0.0,bending1
39.6,0.49,13.0,2.97,32.75,0.43,bending1
39.33,0.47,9.67,2.62,32.5,0.5,bending1
39.25,0.43,9.67,1.7,31.75,0.43,bending1
39.25,0.43,12.75,0.83,32.0,0.0,bending1
39.0,0.0,11.75,1.79,32.0,0.0,bending1
39.0,0.0,11.0,2.74,32.25,0.43,bending1
39.5,0.5,13.75,1.09,32.75,0.43,bending1
39.75,0.83,14.75,0.43,32.5,0.5,bending1
39.25,0.43,13.5,1.12,32.25,0.43,bending1
39.5,0.5,16.75,1.64,32.25,0.43,bending1
39.25,0.43,17.0,1.22,33.0,0.0,bending1
39.25,0.83,21.5,0.87,34.5,1.5,bending1
38.75,0.43,22.0,0.71,35.0,1.22,bending1
39.25,0.43,22.75,1.09,35.25,1.3,bending1
38.33,0.47,16.33,1.7,34.5,1.5,bending1
39.25,0.43,21.25,2.68,32.75,0.43,bending1
39.0,0.71,22.0,0.71,33.0,0.0,bending1
38.5,0.5,21.25,0.43,33.0,0.0,bending1
38.75,0.43,22.0,0.0,33.0,0.0,bending1
39.75,0.83,23.33,0.94,31.33,0.47,bending1
40.5,0.5,23.5,0.5,30.5,0.5,bending1
41.0,0.71,21.0,0.0,30.0,0.0,bending1
42.0,0.0,23.33,0.47,30.5,0.5,bending1
44.0,0.82,26.25,1.92,31.0,0.0,bending1
45.0,0.0,29.5,0.5,30.0,0.0,bending1
45.0,0.0,27.5,0.5,30.0,0.0,bending1
44.67,0.47,25.67,0.47,30.0,0.0,bending1
42.75,1.3,23.75,1.48,29.75,0.43,bending1
42.0,0.0,21.67,0.47,29.67,0.47,bending1
42.0,0.0,22.5,0.5,30.0,0.0,bending1
42.0,0.0,24.0,0.0,29.75,0.43,bending1
42.0,0.0,22.5,0.5,29.75,0.43,bending1
42.0,0.0,21.0,0.0,30.0,0.0,bending1
42.0,0.0,22.5,1.12,29.75,0.43,bending1
42.5,0.5,23.25,0.43,30.0,0.0,bending1
42.25,0.43,22.5,1.5,29.25,0.83,bending1
42.0,0.0,21.0,0.0,29.33,0.47,bending1
42.0,0.0,21.75,0.43,30.0,0.0,bending1
42.0,0.0,21.5,0.5,30.0,0.0,bending1
42.0,0.0,21.5,0.5,30.0,0.0,bending1
42.0,0.0,21.25,0.43,30.0,0.0,bending1
42.0,0.0,19.0,0.0,29.67,0.47,bending1
42.0,0.0,19.25,0.43,29.5,0.5,bending1
42.0,0.0,19.25,0.43,29.75,0.43,bending1
42.0,0.0,18.75,0.43,29.5,0.5,bending1
42.0,0.0,19.67,0.47,29.75,0.43,bending1
42.0,0.0,20.0,0.0,30.0,0.0,bending1
42.0,0.0,19.75,0.43,30.0,0.0,bending1
42.0,0.0,19.0,0.0,30.0,0.0,bending1
42.0,0.0,18.75,0.43,30.0,0.0,bending1
42.0,0.0,18.33,0.47,30.0,0.0,bending1
41.5,0.5,20.25,0.83,30.5,0.5,bending1
41.25,0.83,20.0,3.08,30.75,1.3,bending1
41.75,0.43,20.5,1.12,34.5,1.5,bending1
41.5,0.5,18.33,0.47,33.0,0.0,bending1
41.5,0.5,18.0,0.71,32.25,0.83,bending1
41.5,0.5,21.0,0.82,35.0,1.41,bending1
41.5,0.5,23.33,0.47,36.0,0.0,bending1
42.0,0.0,21.33,2.05,36.33,0.47,bending1
42.0,0.0,13.0,1.41,37.75,1.3,bending1
42.0,0.0,11.5,0.87,37.0,1.0,bending1
41.5,0.5,18.25,3.27,36.25,0.43,bending1
41.75,0.43,21.0,0.0,34.5,1.5,bending1
42.0,0.0,23.25,0.83,33.0,0.0,bending1
42.0,0.0,25.0,0.71,33.75,1.3,bending1
42.0,0.0,24.67,0.47,33.0,0.0,bending1
42.75,0.43,24.25,0.43,32.0,0.71,bending1
43.75,0.43,25.5,0.5,31.0,0.71,bending1
43.75,0.43,26.0,0.71,31.25,0.43,bending1
43.5,0.5,25.75,0.83,30.25,0.43,bending1
43.67,0.47,25.0,0.82,30.0,0.0,bending1
43.5,0.5,25.5,1.12,30.25,0.43,bending1
43.67,0.47,24.5,0.5,31.0,0.0,bending1
43.5,0.5,24.33,0.47,31.0,0.0,bending1
42.5,0.5,24.5,0.5,31.0,0.71,bending1
42.75,0.83,24.75,0.43,31.75,0.43,bending1
42.75,0.83,24.25,0.43,31.5,0.5,bending1
43.0,1.0,24.0,0.0,31.5,0.5,bending1
43.25,0.83,24.0,0.0,32.0,0.0,bending1
43.0,0.0,25.0,0.71,32.0,0.0,bending1
42.75,0.83,25.25,0.43,31.75,0.43,bending1
41.75,0.43,25.0,0.71,30.25,0.43,bending1
42.0,0.0,24.33,0.47,31.33,0.94,bending1
42.0,0.0,24.33,0.47,30.0,0.0,bending1
42.25,0.43,24.75,0.83,30.25,0.43,bending1
42.0,0.0,24.5,0.5,31.0,0.0,bending1
42.0,0.0,24.0,0.0,29.33,0.94,bending1
42.0,0.0,24.33,0.47,27.25,0.43,bending1
42.5,0.5,25.0,0.0,29.75,0.43,bending1
43.25,0.83,26.0,0.71,30.0,0.0,bending1
43.5,0.5,25.75,1.09,30.25,0.43,bending1
43.5,0.5,25.5,0.5,30.5,0.5,bending1
43.5,0.5,24.75,0.83,30.0,0.0,bending1
43.5,0.5,25.0,0.71,30.0,0.0,bending1
43.5,0.5,24.67,0.47,30.0,0.0,bending1
44.0,0.0,24.8,0.4,30.0,0.0,bending1
43.33,0.47,25.0,0.0,30.0,0.0,bending1
43.5,0.5,25.5,0.5,30.0,0.0,bending1
43.5,0.5,24.75,0.43,30.0,0.0,bending1
43.5,0.5,24.33,0.47,30.0,0.0,bending1
43.5,0.5,24.25,0.43,30.0,0.0,bending1
47.33,0.47,28.0,0.82,34.25,1.3,bending1
47.5,0.5,29.0,1.22,36.0,0.0,bending1
47.5,0.5,30.0,0.0,36.75,0.83,bending1
47.0,0.71,28.0,1.22,37.0,1.22,bending1
45.0,0.71,24.25,1.79,36.0,0.0,bending1
41.0,3.0,22.5,1.12,36.0,0.0,bending1
36.25,0.43,26.75,0.43,36.0,0.0,bending1
36.0,0.0,28.0,0.71,36.0,0.0,bending1
38.5,2.29,24.0,2.12,35.0,1.22,bending1
43.75,1.3,21.25,0.43,33.75,1.3,bending1
45.0,0.0,24.0,0.0,36.25,0.43,bending1
46.25,0.43,26.75,0.43,37.0,1.0,bending1
46.5,0.5,27.0,0.0,37.0,1.0,bending1
46.5,0.5,27.0,0.0,36.75,0.83,bending1
45.75,0.83,24.75,1.3,36.25,0.43,bending1
43.75,1.09,23.0,0.0,36.0,0.0,bending1
42.0,0.0,23.75,0.43,36.0,0.0,bending1
42.33,0.47,23.5,0.87,36.0,0.0,bending1
43.67,0.47,21.0,0.0,36.0,0.0,bending1
44.75,0.43,22.0,0.71,36.0,0.0,bending1
45.0,0.0,22.25,0.43,36.0,0.0,bending1
45.0,0.0,22.75,0.43,36.75,0.83,bending1
45.5,0.5,23.75,0.43,37.0,1.0,bending1
46.5,0.5,24.25,0.43,37.25,1.3,bending1
46.75,0.43,24.5,0.5,37.0,1.0,bending1
46.25,0.83,24.33,0.47,36.67,0.94,bending1
45.25,0.43,22.4,1.2,36.2,0.4,bending1
43.0,1.41,21.0,0.0,34.0,1.41,bending1
38.5,1.8,24.0,0.0,33.0,0.0,bending1
36.0,0.0,27.33,1.25,34.0,1.41,bending1
36.0,0.0,28.75,0.83,35.5,0.87,bending1
39.5,2.29,25.5,1.5,36.0,0.0,bending1
44.0,0.82,21.25,1.48,36.0,0.0,bending1
45.0,0.0,21.5,1.12,36.0,0.0,bending1
46.33,0.47,24.0,0.0,36.75,0.83,bending1
47.5,0.5,26.5,0.5,37.0,1.0,bending1
47.75,0.43,27.5,0.5,37.0,1.0,bending1
47.5,0.5,27.25,0.43,37.5,1.5,bending1
46.5,0.5,26.0,0.82,37.0,1.41,bending1
45.75,0.83,24.25,0.43,37.0,1.0,bending1
45.0,0.0,26.0,1.58,37.75,1.3,bending1
45.25,0.43,24.75,1.92,38.5,0.5,bending1
45.67,0.47,21.5,0.5,38.67,0.47,bending1
45.75,0.43,22.25,0.43,38.5,0.5,bending1
45.5,0.5,22.75,0.43,38.5,0.5,bending1
45.5,0.5,24.25,0.43,38.5,0.5,bending1
45.0,0.0,24.0,0.0,38.5,0.5,bending1
45.0,0.0,24.0,0.0,38.25,0.83,bending1
45.0,0.0,23.75,0.43,37.75,1.3,bending1
45.25,0.43,24.0,0.0,37.5,1.5,bending1
45.0,0.0,23.75,0.43,37.5,1.5,bending1
45.25,0.43,23.5,0.5,37.5,1.5,bending1
45.0,0.0,23.25,0.43,37.5,1.5,bending1
45.0,0.0,21.67,0.47,37.67,0.94,bending1
45.33,0.47,24.0,0.0,38.67,0.47,bending1
45.0,0.0,23.5,0.5,38.0,1.0,bending1
45.0,0.0,23.67,0.47,38.0,1.0,bending1
45.0,0.0,23.5,0.5,38.0,1.0,bending1
45.0,0.0,24.0,0.0,38.25,0.83,bending1
45.0,0.0,20.75,2.17,38.5,0.5,bending1
45.0,0.0,14.5,1.8,38.25,0.83,bending1
45.0,0.0,11.0,0.71,38.5,0.5,bending1
45.0,0.0,11.67,0.47,38.5,0.5,bending1
45.0,0.0,15.0,2.12,38.25,0.83,bending1
45.0,0.0,14.25,1.48,38.5,0.5,bending1
45.0,0.0,11.0,0.71,37.75,1.3,bending1
45.0,0.0,11.5,1.5,37.5,1.12,bending1
45.0,0.0,18.25,3.7,38.33,0.94,bending1
44.0,1.22,20.5,0.87,36.75,0.83,bending1
40.75,1.09,21.33,1.25,36.0,0.0,bending1
38.0,1.22,24.0,0.0,36.0,0.0,bending1
36.33,0.47,24.0,0.0,36.0,0.0,bending1
35.75,1.79,25.5,1.12,36.0,0.0,bending1
36.5,0.87,24.25,0.43,34.5,1.5,bending1
37.0,1.41,21.67,0.94,36.25,0.43,bending1
42.25,0.83,20.5,0.87,36.25,0.43,bending1
44.75,0.43,18.75,1.3,36.0,0.0,bending1
45.5,0.5,23.5,1.5,36.0,0.0,bending1
46.0,0.71,25.0,0.71,36.0,0.0,bending1
45.5,0.5,23.75,0.43,37.0,1.22,bending1
45.25,0.43,25.0,1.22,37.75,1.3,bending1
44.75,0.43,25.0,1.41,37.0,1.41,bending1
44.5,0.5,24.0,0.0,37.0,1.0,bending1
44.67,0.47,24.0,0.0,37.33,0.94,bending1
44.33,0.47,23.67,0.47,37.25,1.3,bending1
44.75,0.43,22.5,0.5,37.75,1.3,bending1
44.75,0.43,23.75,0.43,37.25,1.3,bending1
44.33,0.47,24.0,0.0,37.25,1.3,bending1
44.5,0.5,23.0,0.0,37.25,1.3,bending1
44.5,0.5,23.75,0.43,37.25,1.3,bending1
44.33,0.47,23.67,0.47,37.5,1.5,bending1
44.75,0.43,22.33,0.94,37.67,0.94,bending1
45.0,0.0,22.75,0.83,37.0,1.0,bending1
44.25,0.83,21.0,0.0,36.25,0.43,bending1
43.25,0.83,20.5,0.5,36.0,0.0,bending1
43.5,0.5,20.25,0.43,36.0,0.0,bending1
43.75,0.43,21.0,0.0,36.0,0.0,bending1
43.5,0.5,21.0,0.0,36.0,0.0,bending1
45.0,0.0,21.75,0.83,36.0,0.0,bending1
45.0,0.0,25.0,1.22,37.0,0.82,bending1
45.25,0.43,22.0,1.63,36.67,0.94,bending1
45.0,0.0,21.0,0.0,37.0,1.41,bending1
45.0,0.0,21.0,0.0,38.0,1.0,bending1
45.0,0.0,22.75,1.3,38.0,0.71,bending1
45.0,0.0,23.0,1.22,36.0,0.0,bending1
44.5,0.87,19.75,0.83,36.0,0.0,bending1
41.5,1.5,21.0,1.41,33.75,1.3,bending1
38.0,1.22,23.0,0.0,32.25,0.83,bending1
37.0,1.0,22.5,0.5,32.0,0.0,bending1
38.5,0.5,22.0,0.0,33.0,0.0,bending1
40.75,0.83,22.0,0.0,33.0,0.0,bending1
42.33,0.47,21.5,0.5,35.0,1.41,bending1
44.75,0.43,21.0,0.0,36.0,0.0,bending1
45.0,0.0,23.0,0.82,36.0,0.0,bending1
45.67,0.47,24.0,0.0,36.75,0.83,bending1
47.25,0.43,24.0,0.0,37.0,1.0,bending1
47.5,0.5,25.0,0.71,37.0,1.0,bending1
46.75,0.43,24.5,0.5,36.75,0.83,bending1
45.75,0.83,24.0,0.0,36.25,0.43,bending1
44.5,0.87,23.0,1.22,36.0,0.0,bending1
41.5,1.5,21.0,0.0,36.0,0.0,bending1
36.5,1.5,22.25,1.3,36.0,0.0,bending1
36.33,0.47,27.33,1.25,36.0,0.0,bending1
36.0,0.0,25.5,2.06,36.0,0.0,bending1
41.0,1.22,20.0,0.71,36.0,0.0,bending1
44.0,0.71,20.75,0.43,36.0,0.0,bending1
45.0,0.0,23.67,0.47,36.25,0.43,bending1
46.0,0.0,24.25,0.43,37.0,1.0,bending1
46.5,0.5,27.0,0.0,37.5,1.5,bending1
47.0,0.0,26.75,0.43,37.25,1.3,bending1
46.5,0.5,25.0,1.22,36.75,0.83,bending1
45.5,0.5,23.75,0.43,36.0,0.0,bending1
44.0,1.22,20.25,0.83,36.0,0.0,bending1
40.5,1.5,20.67,0.47,36.0,0.0,bending1
37.0,1.41,24.25,1.09,35.0,1.41,bending1
35.25,1.3,27.0,0.0,36.0,0.0,bending1
38.25,1.48,23.0,1.22,36.0,0.0,bending1
43.5,1.12,21.0,0.0,36.0,0.0,bending1
45.0,0.0,24.0,0.0,36.75,0.83,bending1
46.5,0.5,25.75,1.3,36.75,0.83,bending1
47.25,0.43,28.0,0.71,36.5,0.5,bending1
47.75,0.43,29.75,0.43,36.75,0.83,bending1
47.25,0.83,28.5,1.12,37.0,1.0,bending1
45.75,0.83,24.5,1.5,36.25,0.43,bending1
42.75,1.79,19.5,1.5,36.0,0.0,bending1
37.0,1.73,24.33,1.25,36.0,0.0,bending1
36.0,0.0,26.75,0.43,36.25,0.43,bending1
40.0,1.63,23.5,1.5,36.0,0.0,bending1
43.33,0.94,21.67,0.94,36.25,0.43,bending1
45.5,0.5,24.25,0.43,36.75,0.83,bending1
47.25,0.43,24.0,0.0,36.75,0.83,bending1
47.5,0.5,24.0,0.0,37.0,1.0,bending1
46.5,0.5,24.0,0.0,37.0,1.0,bending1
46.5,0.5,24.0,0.0,37.5,1.5,bending1
45.25,0.43,19.5,4.15,37.75,1.3,bending1
42.5,1.5,16.75,2.17,37.75,1.3,bending1
40.25,1.3,20.5,2.29,36.25,0.43,bending1
37.25,1.3,24.67,0.94,35.0,1.41,bending1
35.25,1.3,26.75,0.43,33.0,0.0,bending1
37.33,1.89,25.0,1.0,33.0,0.0,bending1
43.25,1.3,22.5,1.12,33.0,0.0,bending1
45.0,0.0,21.75,0.83,33.75,1.3,bending1
46.0,0.82,25.0,1.22,36.0,0.0,bending1
46.67,0.47,27.0,0.0,36.0,0.0,bending1
45.33,0.47,25.25,1.3,35.0,1.41,bending1
43.5,1.5,21.0,1.87,33.0,0.0,bending1
38.0,1.41,21.0,0.0,33.0,0.0,bending1
36.5,0.87,23.0,1.41,32.67,0.47,bending1
35.25,1.3,23.25,0.83,33.0,0.0,bending1
38.5,2.29,14.5,4.77,35.0,1.22,bending1
44.0,1.22,13.25,4.44,36.0,0.0,bending1
45.0,0.0,19.5,1.12,36.0,0.0,bending1
44.75,0.43,20.0,0.82,36.0,0.0,bending1
45.0,0.0,21.5,1.66,36.5,0.5,bending1
45.0,0.0,20.25,1.48,36.0,0.0,bending1
41.0,2.0,22.5,1.5,35.25,1.3,bending1
33.75,1.3,25.33,1.25,33.0,0.0,bending1
38.0,2.83,26.0,1.41,35.5,1.5,bending1
44.0,1.22,16.25,3.42,36.75,0.83,bending1
45.0,0.0,24.0,1.87,37.5,1.5,bending1
45.33,0.47,26.0,1.41,38.0,1.0,bending1
45.5,0.5,26.75,0.43,37.75,1.3,bending1
45.5,0.5,28.25,0.83,37.75,1.3,bending1
45.0,0.0,27.5,0.87,38.0,1.0,bending1
45.0,0.0,27.0,0.0,37.75,1.3,bending1
45.0,0.0,26.5,0.5,38.0,1.0,bending1
45.0,0.0,26.25,1.3,37.75,0.83,bending1
44.75,0.43,24.75,0.83,37.5,1.5,bending1
44.75,0.43,22.0,1.41,37.0,1.41,bending1
42.0,2.12,20.25,1.3,35.5,1.5,bending1
36.75,2.28,22.25,0.83,32.5,0.5,bending1
36.75,0.83,23.5,1.8,32.25,0.83,bending1
39.33,0.47,27.0,0.0,33.0,0.0,bending1
37.5,1.5,24.75,1.3,33.0,0.0,bending1
39.33,2.05,21.0,0.0,31.75,0.83,bending1
43.25,0.83,22.0,1.22,30.75,0.83,bending1
45.0,0.0,25.25,0.83,33.75,1.3,bending1
46.0,0.71,25.0,0.71,36.75,0.83,bending1
46.25,0.83,25.25,0.83,36.75,0.83,bending1
45.25,0.43,22.25,1.3,36.0,0.0,bending1
42.0,2.12,21.0,0.0,32.75,0.43,bending1
36.0,2.12,24.25,0.83,34.0,1.41,bending1
35.5,1.5,25.0,1.22,35.25,1.3,bending1
37.75,1.79,22.33,1.25,33.0,0.0,bending1
42.33,0.47,24.0,0.0,33.0,0.0,bending1
44.8,0.4,25.0,1.26,36.0,1.53,bending1
46.25,0.43,27.5,0.5,37.25,1.3,bending1
46.25,0.83,27.75,1.09,36.75,0.83,bending1
45.25,0.43,25.33,0.47,36.0,0.0,bending1
42.0,2.12,21.5,1.5,36.0,0.0,bending1
35.67,2.49,24.75,0.83,36.33,0.47,bending1
